model,stage,steer_layer,read_layer,source,target,alpha,abs_alpha,delta,ci_low,ci_high,delta_auc,mean_kl,kl_harmless,random_kl_harmless,content_ratio,refusal_rate,d_refusal,d_refusal_harmful,d_refusal_harmless,margin_shift,class_gap
qwen2.5-7b,C,6,27,R_role,R_harm,0.5,0.5,0.0025950809940695763,-0.0009739838220411912,0.006392568233422934,0.0012000203132629395,0.036526452749967575,0.06063937023282051,0.005313879402820021,11.411506666982286,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.01630859449505806,206.79986572265625
qwen2.5-7b,C,6,27,R_role,R_control,0.5,0.5,0.004109583329409361,-0.000804811443958897,0.009669484756886945,0.0012000203132629395,0.036526452749967575,0.06063937023282051,0.005313879402820021,11.411506666982286,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.01630859449505806,150.81204223632812
qwen2.5-7b,C,6,27,R_role,R_role,0.5,0.5,0.011036722920835018,-3.6015154728374854e-05,0.02208399497903881,0.04240000247955322,0.036526452749967575,0.06063937023282051,0.005313879402820021,11.411506666982286,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.01630859449505806,98.78836059570312
qwen2.5-7b,C,6,7,R_role,R_harm,-0.5,0.5,0.13963650166988373,0.13531356751918794,0.14399174749851226,0.0003999471664428711,0.03252115100622177,0.05799537152051926,0.005313879402820021,10.913941985537292,0.39,0.0,0.0,0.0,0.06634765863418579,4.563311576843262
qwen2.5-7b,C,6,7,R_role,R_control,-0.5,0.5,-0.49633586406707764,-0.500703227519989,-0.49215132370591164,0.00039999932050704956,0.03252115100622177,0.05799537152051926,0.005313879402820021,10.913941985537292,0.39,0.0,0.0,0.0,0.06634765863418579,2.4142346382141113
qwen2.5-7b,C,6,7,R_role,R_role,-0.5,0.5,-0.41085270047187805,-0.4124874956905842,-0.40908307358622553,0.03759998083114624,0.03252115100622177,0.05799537152051926,0.005313879402820021,10.913941985537292,0.39,0.0,0.0,0.0,0.06634765863418579,9.503987312316895
qwen2.5-7b,C,6,17,R_role,R_harm,-0.5,0.5,0.015152770094573498,0.009527181065641344,0.020929119316861033,-0.000800013542175293,0.03252115100622177,0.05799537152051926,0.005313879402820021,10.913941985537292,0.39,0.0,0.0,0.0,0.06634765863418579,23.48501205444336
qwen2.5-7b,C,6,17,R_role,R_control,-0.5,0.5,-0.03255620226264,-0.040888714324682954,-0.02396235116757453,0.0067999958992004395,0.03252115100622177,0.05799537152051926,0.005313879402820021,10.913941985537292,0.39,0.0,0.0,0.0,0.06634765863418579,13.214834213256836
qwen2.5-7b,C,6,17,R_role,R_role,-0.5,0.5,-0.05592210590839386,-0.059594945330172774,-0.05251626977697015,-0.0016000047326087952,0.03252115100622177,0.05799537152051926,0.005313879402820021,10.913941985537292,0.39,0.0,0.0,0.0,0.06634765863418579,22.735044479370117
qwen2.5-7b,C,6,27,R_role,R_harm,-0.5,0.5,-0.0005330106941983104,-0.003839864209294319,0.002667876216582953,-0.0004000067710876465,0.03252115100622177,0.05799537152051926,0.005313879402820021,10.913941985537292,0.39,0.0,0.0,0.0,0.06634765863418579,206.79986572265625
qwen2.5-7b,C,6,27,R_role,R_control,-0.5,0.5,-0.006153453607112169,-0.011098657688125967,-0.001455391483614222,0.000800013542175293,0.03252115100622177,0.05799537152051926,0.005313879402820021,10.913941985537292,0.39,0.0,0.0,0.0,0.06634765863418579,150.81204223632812
qwen2.5-7b,C,6,27,R_role,R_role,-0.5,0.5,-0.021353349089622498,-0.03113206415437162,-0.012463300093077133,-0.013999998569488525,0.03252115100622177,0.05799537152051926,0.005313879402820021,10.913941985537292,0.39,0.0,0.0,0.0,0.06634765863418579,98.78836059570312
qwen2.5-7b,C,6,7,R_role,R_harm,1.0,1.0,-0.23935680091381073,-0.2537165530025959,-0.22523484565317634,-0.000800013542175293,0.18776845932006836,0.21845927834510803,0.016998634091578424,12.851578377896761,0.39,0.0,0.0,0.0,0.11587890982627869,4.563311576843262
qwen2.5-7b,C,6,7,R_role,R_control,1.0,1.0,0.8796087503433228,0.8661572381854057,0.8931034564971924,0.00599999725818634,0.18776845932006836,0.21845927834510803,0.016998634091578424,12.851578377896761,0.39,0.0,0.0,0.0,0.11587890982627869,2.4142346382141113
qwen2.5-7b,C,6,7,R_role,R_role,1.0,1.0,0.8301470875740051,0.826591520011425,0.8334480047225952,-0.06600001454353333,0.18776845932006836,0.21845927834510803,0.016998634091578424,12.851578377896761,0.39,0.0,0.0,0.0,0.11587890982627869,9.503987312316895
qwen2.5-7b,C,6,17,R_role,R_harm,1.0,1.0,-0.005158515181392431,-0.018897449225187303,0.009403949487023054,0.0007999539375305176,0.18776845932006836,0.21845927834510803,0.016998634091578424,12.851578377896761,0.39,0.0,0.0,0.0,0.11587890982627869,23.48501205444336
qwen2.5-7b,C,6,17,R_role,R_control,1.0,1.0,0.07859505712985992,0.05782185969874263,0.1010031485930085,0.016799986362457275,0.18776845932006836,0.21845927834510803,0.016998634091578424,12.851578377896761,0.39,0.0,0.0,0.0,0.11587890982627869,13.214834213256836
qwen2.5-7b,C,6,17,R_role,R_role,1.0,1.0,0.10175217688083649,0.09445487000048161,0.10920788291841746,0.011199995875358582,0.18776845932006836,0.21845927834510803,0.016998634091578424,12.851578377896761,0.39,0.0,0.0,0.0,0.11587890982627869,22.735044479370117
qwen2.5-7b,C,6,27,R_role,R_harm,1.0,1.0,0.00494166137650609,-0.0025394487369339914,0.01325988711323589,0.0023999810218811035,0.18776845932006836,0.21845927834510803,0.016998634091578424,12.851578377896761,0.39,0.0,0.0,0.0,0.11587890982627869,206.79986572265625
qwen2.5-7b,C,6,27,R_role,R_control,1.0,1.0,0.005512150935828686,-0.0043453568941913545,0.016519561968743775,0.005600035190582275,0.18776845932006836,0.21845927834510803,0.016998634091578424,12.851578377896761,0.39,0.0,0.0,0.0,0.11587890982627869,150.81204223632812
qwen2.5-7b,C,6,27,R_role,R_role,1.0,1.0,0.008660790510475636,-0.013726461981423198,0.03053707024082541,0.06720000505447388,0.18776845932006836,0.21845927834510803,0.016998634091578424,12.851578377896761,0.39,0.0,0.0,0.0,0.11587890982627869,98.78836059570312
qwen2.5-7b,C,6,7,R_role,R_harm,-1.0,1.0,0.2708689570426941,0.2651580922305584,0.27663271129131317,0.0003999471664428711,0.10527320206165314,0.16951151192188263,0.016998634091578424,9.972066638334379,0.39,0.0,0.0,0.0,0.2164648473262787,4.563311576843262
qwen2.5-7b,C,6,7,R_role,R_control,-1.0,1.0,-1.0081970691680908,-1.0143909871578216,-1.0016689538955688,0.0011999979615211487,0.10527320206165314,0.16951151192188263,0.016998634091578424,9.972066638334379,0.39,0.0,0.0,0.0,0.2164648473262787,2.4142346382141113
qwen2.5-7b,C,6,7,R_role,R_role,-1.0,1.0,-0.8101744055747986,-0.8132065132260322,-0.806976430118084,0.06519997119903564,0.10527320206165314,0.16951151192188263,0.016998634091578424,9.972066638334379,0.39,0.0,0.0,0.0,0.2164648473262787,9.503987312316895
qwen2.5-7b,C,6,17,R_role,R_harm,-1.0,1.0,0.030580544844269753,0.022189946891739965,0.03911683345213531,-0.000800013542175293,0.10527320206165314,0.16951151192188263,0.016998634091578424,9.972066638334379,0.39,0.0,0.0,0.0,0.2164648473262787,23.48501205444336
qwen2.5-7b,C,6,17,R_role,R_control,-1.0,1.0,-0.06357486546039581,-0.07766426037997007,-0.04886883348226548,0.013599991798400879,0.10527320206165314,0.16951151192188263,0.016998634091578424,9.972066638334379,0.39,0.0,0.0,0.0,0.2164648473262787,13.214834213256836
qwen2.5-7b,C,6,17,R_role,R_role,-1.0,1.0,-0.10086631774902344,-0.10732306782156228,-0.0947729954496026,-0.01040000468492508,0.10527320206165314,0.16951151192188263,0.016998634091578424,9.972066638334379,0.39,0.0,0.0,0.0,0.2164648473262787,22.735044479370117
qwen2.5-7b,C,6,27,R_role,R_harm,-1.0,1.0,-0.0018440155545249581,-0.008337891963310539,0.004496279242448497,-0.0004000067710876465,0.10527320206165314,0.16951151192188263,0.016998634091578424,9.972066638334379,0.39,0.0,0.0,0.0,0.2164648473262787,206.79986572265625
qwen2.5-7b,C,6,27,R_role,R_control,-1.0,1.0,-0.01191822998225689,-0.02154908156953752,-0.003340535250026745,0.000800013542175293,0.10527320206165314,0.16951151192188263,0.016998634091578424,9.972066638334379,0.39,0.0,0.0,0.0,0.2164648473262787,150.81204223632812
qwen2.5-7b,C,6,27,R_role,R_role,-1.0,1.0,-0.033757731318473816,-0.051333890110254285,-0.017686793161556125,-0.004400014877319336,0.10527320206165314,0.16951151192188263,0.016998634091578424,9.972066638334379,0.39,0.0,0.0,0.0,0.2164648473262787,98.78836059570312
qwen2.5-7b,C,6,7,R_role,R_harm,2.0,2.0,-0.41360294818878174,-0.44175216630101205,-0.38550795093178747,-0.0004000067710876465,0.3832104504108429,0.4320260286331177,0.052812485955655575,8.18037668205719,0.41,0.019999999999999962,0.020000000000000018,0.02,-0.01973632723093033,4.563311576843262
qwen2.5-7b,C,6,7,R_role,R_control,2.0,2.0,1.6148937940597534,1.587985873222351,1.6412550270557404,0.008799999952316284,0.3832104504108429,0.4320260286331177,0.052812485955655575,8.18037668205719,0.41,0.019999999999999962,0.020000000000000018,0.02,-0.01973632723093033,2.4142346382141113
qwen2.5-7b,C,6,7,R_role,R_role,2.0,2.0,1.623336911201477,1.617280501127243,1.6288977056741714,-0.07920001447200775,0.3832104504108429,0.4320260286331177,0.052812485955655575,8.18037668205719,0.41,0.019999999999999962,0.020000000000000018,0.02,-0.01973632723093033,9.503987312316895
qwen2.5-7b,C,6,17,R_role,R_harm,2.0,2.0,-0.015882642939686775,-0.037971234694123265,0.007067873503547147,-0.001600027084350586,0.3832104504108429,0.4320260286331177,0.052812485955655575,8.18037668205719,0.41,0.019999999999999962,0.020000000000000018,0.02,-0.01973632723093033,23.48501205444336
qwen2.5-7b,C,6,17,R_role,R_control,2.0,2.0,0.10616489499807358,0.07356385197490453,0.14260686859488486,0.01919996738433838,0.3832104504108429,0.4320260286331177,0.052812485955655575,8.18037668205719,0.41,0.019999999999999962,0.020000000000000018,0.02,-0.01973632723093033,13.214834213256836
qwen2.5-7b,C,6,17,R_role,R_role,2.0,2.0,0.1908639371395111,0.1780414368957281,0.20447345338761805,0.019999995827674866,0.3832104504108429,0.4320260286331177,0.052812485955655575,8.18037668205719,0.41,0.019999999999999962,0.020000000000000018,0.02,-0.01973632723093033,22.735044479370117
qwen2.5-7b,C,6,27,R_role,R_harm,2.0,2.0,0.012101633474230766,-0.0020998038875404746,0.02829729840159416,0.0023999810218811035,0.3832104504108429,0.4320260286331177,0.052812485955655575,8.18037668205719,0.41,0.019999999999999962,0.020000000000000018,0.02,-0.01973632723093033,206.79986572265625
qwen2.5-7b,C,6,27,R_role,R_control,2.0,2.0,0.01624326780438423,-0.0011351244844263419,0.03629472469910978,0.005600035190582275,0.3832104504108429,0.4320260286331177,0.052812485955655575,8.18037668205719,0.41,0.019999999999999962,0.020000000000000018,0.02,-0.01973632723093033,150.81204223632812
qwen2.5-7b,C,6,27,R_role,R_role,2.0,2.0,0.018467670306563377,-0.015927958954125642,0.05324207646772261,0.059599995613098145,0.3832104504108429,0.4320260286331177,0.052812485955655575,8.18037668205719,0.41,0.019999999999999962,0.020000000000000018,0.02,-0.01973632723093033,98.78836059570312
qwen2.5-7b,C,6,7,R_role,R_harm,-2.0,2.0,0.4767591059207916,0.46885950639843943,0.4845104828476906,0.0,0.25642746686935425,0.3899616301059723,0.052812485955655575,7.383890817663965,0.37,-0.020000000000000018,-0.040000000000000036,0.0,0.38792479038238525,4.563311576843262
qwen2.5-7b,C,6,7,R_role,R_control,-2.0,2.0,-1.9870072603225708,-2.002093017101288,-1.9717701584100724,0.009599998593330383,0.25642746686935425,0.3899616301059723,0.052812485955655575,7.383890817663965,0.37,-0.020000000000000018,-0.040000000000000036,0.0,0.38792479038238525,2.4142346382141113
qwen2.5-7b,C,6,7,R_role,R_role,-2.0,2.0,-1.5473824739456177,-1.5526999294757844,-1.5419885903596877,0.1199999749660492,0.25642746686935425,0.3899616301059723,0.052812485955655575,7.383890817663965,0.37,-0.020000000000000018,-0.040000000000000036,0.0,0.38792479038238525,9.503987312316895
qwen2.5-7b,C,6,17,R_role,R_harm,-2.0,2.0,0.029213257133960724,0.012743398896418512,0.044404984824359416,-0.000800013542175293,0.25642746686935425,0.3899616301059723,0.052812485955655575,7.383890817663965,0.37,-0.020000000000000018,-0.040000000000000036,0.0,0.38792479038238525,23.48501205444336
qwen2.5-7b,C,6,17,R_role,R_control,-2.0,2.0,-0.12415629625320435,-0.14950913302600383,-0.09903306365013123,0.017199993133544922,0.25642746686935425,0.3899616301059723,0.052812485955655575,7.383890817663965,0.37,-0.020000000000000018,-0.040000000000000036,0.0,0.38792479038238525,13.214834213256836
qwen2.5-7b,C,6,17,R_role,R_role,-2.0,2.0,-0.15802215039730072,-0.17087599001824855,-0.14540514536201957,-0.017999999225139618,0.25642746686935425,0.3899616301059723,0.052812485955655575,7.383890817663965,0.37,-0.020000000000000018,-0.040000000000000036,0.0,0.38792479038238525,22.735044479370117
qwen2.5-7b,C,6,27,R_role,R_harm,-2.0,2.0,-0.013304742984473705,-0.02834592745639384,0.001035138260340314,-0.005600035190582275,0.25642746686935425,0.3899616301059723,0.052812485955655575,7.383890817663965,0.37,-0.020000000000000018,-0.040000000000000036,0.0,0.38792479038238525,206.79986572265625
qwen2.5-7b,C,6,27,R_role,R_control,-2.0,2.0,-0.023930881172418594,-0.04204159248620272,-0.006796246161684403,-0.004400014877319336,0.25642746686935425,0.3899616301059723,0.052812485955655575,7.383890817663965,0.37,-0.020000000000000018,-0.040000000000000036,0.0,0.38792479038238525,150.81204223632812
qwen2.5-7b,C,6,27,R_role,R_role,-2.0,2.0,-0.018607551231980324,-0.05013304008170962,0.009861158253625,0.05480000376701355,0.25642746686935425,0.3899616301059723,0.052812485955655575,7.383890817663965,0.37,-0.020000000000000018,-0.040000000000000036,0.0,0.38792479038238525,98.78836059570312
qwen2.5-7b,C,6,7,R_role,R_harm,4.0,4.0,-0.6624162793159485,-0.7101261168718338,-0.6152963921427727,0.0003999471664428711,1.0268851518630981,1.3460898399353027,0.17688842304050922,7.6098244124604735,0.44,0.04999999999999999,0.039999999999999925,0.06,-0.22802734375,4.563311576843262
qwen2.5-7b,C,6,7,R_role,R_control,4.0,4.0,2.879931926727295,2.833296310901642,2.9256211817264557,0.03439999371767044,1.0268851518630981,1.3460898399353027,0.17688842304050922,7.6098244124604735,0.44,0.04999999999999999,0.039999999999999925,0.06,-0.22802734375,2.4142346382141113
qwen2.5-7b,C,6,7,R_role,R_role,4.0,4.0,3.059067487716675,3.0503805756568907,3.0671690762043,-0.01040002703666687,1.0268851518630981,1.3460898399353027,0.17688842304050922,7.6098244124604735,0.44,0.04999999999999999,0.039999999999999925,0.06,-0.22802734375,9.503987312316895
qwen2.5-7b,C,6,17,R_role,R_harm,4.0,4.0,-0.23349422216415405,-0.2925274208188057,-0.17563353031873705,-0.003600001335144043,1.0268851518630981,1.3460898399353027,0.17688842304050922,7.6098244124604735,0.44,0.04999999999999999,0.039999999999999925,0.06,-0.22802734375,23.48501205444336
qwen2.5-7b,C,6,17,R_role,R_control,4.0,4.0,0.09570162743330002,0.039019245840609076,0.15336359068751335,-0.018800020217895508,1.0268851518630981,1.3460898399353027,0.17688842304050922,7.6098244124604735,0.44,0.04999999999999999,0.039999999999999925,0.06,-0.22802734375,13.214834213256836
qwen2.5-7b,C,6,17,R_role,R_role,4.0,4.0,0.35372233390808105,0.32180504202842714,0.38587378039956094,0.10480000078678131,1.0268851518630981,1.3460898399353027,0.17688842304050922,7.6098244124604735,0.44,0.04999999999999999,0.039999999999999925,0.06,-0.22802734375,22.735044479370117
qwen2.5-7b,C,6,27,R_role,R_harm,4.0,4.0,-0.060900818556547165,-0.09762825910001993,-0.025267705041915202,0.00279998779296875,1.0268851518630981,1.3460898399353027,0.17688842304050922,7.6098244124604735,0.44,0.04999999999999999,0.039999999999999925,0.06,-0.22802734375,206.79986572265625
qwen2.5-7b,C,6,27,R_role,R_control,4.0,4.0,-0.02842370979487896,-0.07547162640839815,0.020082004927098704,-0.04079997539520264,1.0268851518630981,1.3460898399353027,0.17688842304050922,7.6098244124604735,0.44,0.04999999999999999,0.039999999999999925,0.06,-0.22802734375,150.81204223632812
qwen2.5-7b,C,6,27,R_role,R_role,4.0,4.0,0.01879909820854664,-0.04450005106627941,0.08364968970417969,-0.11800001561641693,1.0268851518630981,1.3460898399353027,0.17688842304050922,7.6098244124604735,0.44,0.04999999999999999,0.039999999999999925,0.06,-0.22802734375,98.78836059570312
qwen2.5-7b,C,6,7,R_role,R_harm,-4.0,4.0,0.6834011673927307,0.6572535142302514,0.7093212127685546,-0.000800013542175293,1.4921395778656006,1.0567682981491089,0.17688842304050922,5.974208373756028,0.27,-0.12,-0.26,0.02,-1.1034960746765137,4.563311576843262
qwen2.5-7b,C,6,7,R_role,R_control,-4.0,4.0,-3.5830330848693848,-3.6200449228286744,-3.546641057729721,0.02359999716281891,1.4921395778656006,1.0567682981491089,0.17688842304050922,5.974208373756028,0.27,-0.12,-0.26,0.02,-1.1034960746765137,2.4142346382141113
qwen2.5-7b,C,6,7,R_role,R_role,-4.0,4.0,-2.8468072414398193,-2.854223769903183,-2.839473670721054,0.17879998683929443,1.4921395778656006,1.0567682981491089,0.17688842304050922,5.974208373756028,0.27,-0.12,-0.26,0.02,-1.1034960746765137,9.503987312316895
qwen2.5-7b,C,6,17,R_role,R_harm,-4.0,4.0,-0.3501212000846863,-0.4200178742408752,-0.2818588472902775,-0.008400022983551025,1.4921395778656006,1.0567682981491089,0.17688842304050922,5.974208373756028,0.27,-0.12,-0.26,0.02,-1.1034960746765137,23.48501205444336
qwen2.5-7b,C,6,17,R_role,R_control,-4.0,4.0,-0.49999377131462097,-0.5875326484441757,-0.41783618181943893,-0.1696000099182129,1.4921395778656006,1.0567682981491089,0.17688842304050922,5.974208373756028,0.27,-0.12,-0.26,0.02,-1.1034960746765137,13.214834213256836
qwen2.5-7b,C,6,17,R_role,R_role,-4.0,4.0,0.07280326634645462,0.04643260622397065,0.10207065604627132,-0.023600004613399506,1.4921395778656006,1.0567682981491089,0.17688842304050922,5.974208373756028,0.27,-0.12,-0.26,0.02,-1.1034960746765137,22.735044479370117
qwen2.5-7b,C,6,27,R_role,R_harm,-4.0,4.0,-0.1505116969347,-0.2013106144964695,-0.10254597142338753,-0.03839999437332153,1.4921395778656006,1.0567682981491089,0.17688842304050922,5.974208373756028,0.27,-0.12,-0.26,0.02,-1.1034960746765137,206.79986572265625
qwen2.5-7b,C,6,27,R_role,R_control,-4.0,4.0,-0.15282492339611053,-0.20810447745025157,-0.10090970825403932,-0.07760000228881836,1.4921395778656006,1.0567682981491089,0.17688842304050922,5.974208373756028,0.27,-0.12,-0.26,0.02,-1.1034960746765137,150.81204223632812
qwen2.5-7b,C,6,27,R_role,R_role,-4.0,4.0,0.02608651854097843,-0.05152973784133792,0.10748865511268373,0.1419999897480011,1.4921395778656006,1.0567682981491089,0.17688842304050922,5.974208373756028,0.27,-0.12,-0.26,0.02,-1.1034960746765137,98.78836059570312
qwen2.5-7b,C,6,7,random,R_harm,0.25,0.25,4.3423078750493005e-06,-0.0006230286628124305,0.0006466065591666844,0.0,0.001620895229279995,0.0027161177713423967,0.0023504806304117665,1.1555584573639208,0.39,0.0,0.0,0.0,0.007597656454890966,4.563311576843262
qwen2.5-7b,C,6,7,random,R_control,0.25,0.25,0.0071687703020870686,0.006291968037839979,0.008024885831400751,-0.0012000054121017456,0.001620895229279995,0.0027161177713423967,0.0023504806304117665,1.1555584573639208,0.39,0.0,0.0,0.0,0.007597656454890966,2.4142346382141113
qwen2.5-7b,C,6,7,random,R_role,0.25,0.25,-0.0017437617061659694,-0.001982936850981787,-0.001516289895516821,0.001999974250793457,0.001620895229279995,0.0027161177713423967,0.0023504806304117665,1.1555584573639208,0.39,0.0,0.0,0.0,0.007597656454890966,9.503987312316895
qwen2.5-7b,C,6,17,random,R_harm,0.25,0.25,0.008879490196704865,0.007240361755248159,0.01070194263011217,-0.0004000067710876465,0.001620895229279995,0.0027161177713423967,0.0023504806304117665,1.1555584573639208,0.39,0.0,0.0,0.0,0.007597656454890966,23.48501205444336
qwen2.5-7b,C,6,17,random,R_control,0.25,0.25,0.003964878153055906,0.0017841155000496655,0.006254129111766814,0.001999974250793457,0.001620895229279995,0.0027161177713423967,0.0023504806304117665,1.1555584573639208,0.39,0.0,0.0,0.0,0.007597656454890966,13.214834213256836
qwen2.5-7b,C,6,17,random,R_role,0.25,0.25,-0.010464605875313282,-0.011627208930440247,-0.009290625620633364,0.00039999932050704956,0.001620895229279995,0.0027161177713423967,0.0023504806304117665,1.1555584573639208,0.39,0.0,0.0,0.0,0.007597656454890966,22.735044479370117
qwen2.5-7b,C,6,27,random,R_harm,0.25,0.25,0.0007480361964553595,-0.0008063847752055153,0.002109439333435148,-0.0012000203132629395,0.001620895229279995,0.0027161177713423967,0.0023504806304117665,1.1555584573639208,0.39,0.0,0.0,0.0,0.007597656454890966,206.79986572265625
qwen2.5-7b,C,6,27,random,R_control,0.25,0.25,-0.00023823890660423785,-0.0017946151405340061,0.0012787370244041073,-0.0004000067710876465,0.001620895229279995,0.0027161177713423967,0.0023504806304117665,1.1555584573639208,0.39,0.0,0.0,0.0,0.007597656454890966,150.81204223632812
qwen2.5-7b,C,6,27,random,R_role,0.25,0.25,-0.005076508037745953,-0.00765029079047963,-0.0026560270751360814,0.0011999905109405518,0.001620895229279995,0.0027161177713423967,0.0023504806304117665,1.1555584573639208,0.39,0.0,0.0,0.0,0.007597656454890966,98.78836059570312
qwen2.5-7b,C,6,7,random,R_harm,-0.25,0.25,-0.0008530732011422515,-0.0014973429701058195,-0.0002333126059966163,0.0,0.001646922086365521,0.002322371816262603,0.0023504806304117665,0.9880412483364139,0.39,0.0,0.0,0.0,-0.01132812537252903,4.563311576843262
qwen2.5-7b,C,6,7,random,R_control,-0.25,0.25,-0.006657796446233988,-0.007481343171093613,-0.005820660782046618,0.0,0.001646922086365521,0.002322371816262603,0.0023504806304117665,0.9880412483364139,0.39,0.0,0.0,0.0,-0.01132812537252903,2.4142346382141113
qwen2.5-7b,C,6,7,random,R_role,-0.25,0.25,0.0024209930561482906,0.00215908155660145,0.0026764042675495145,-0.002400010824203491,0.001646922086365521,0.002322371816262603,0.0023504806304117665,0.9880412483364139,0.39,0.0,0.0,0.0,-0.01132812537252903,9.503987312316895
qwen2.5-7b,C,6,17,random,R_harm,-0.25,0.25,-0.006852271500974894,-0.008225067937746643,-0.005554523796308786,0.0,0.001646922086365521,0.002322371816262603,0.0023504806304117665,0.9880412483364139,0.39,0.0,0.0,0.0,-0.01132812537252903,23.48501205444336
qwen2.5-7b,C,6,17,random,R_control,-0.25,0.25,-0.0012725050328299403,-0.0029945376387331634,0.0003692624108225541,0.001199960708618164,0.001646922086365521,0.002322371816262603,0.0023504806304117665,0.9880412483364139,0.39,0.0,0.0,0.0,-0.01132812537252903,13.214834213256836
qwen2.5-7b,C,6,17,random,R_role,-0.25,0.25,0.008122905157506466,0.007112329150550068,0.009094553510658441,0.0,0.001646922086365521,0.002322371816262603,0.0023504806304117665,0.9880412483364139,0.39,0.0,0.0,0.0,-0.01132812537252903,22.735044479370117
qwen2.5-7b,C,6,27,random,R_harm,-0.25,0.25,0.0013990579172968864,0.00012975992758583745,0.0028078586386982344,-0.0004000067710876465,0.001646922086365521,0.002322371816262603,0.0023504806304117665,0.9880412483364139,0.39,0.0,0.0,0.0,-0.01132812537252903,206.79986572265625
qwen2.5-7b,C,6,27,random,R_control,-0.25,0.25,0.0018334314227104187,0.00037502901250263676,0.0033484306943137175,0.001600027084350586,0.001646922086365521,0.002322371816262603,0.0023504806304117665,0.9880412483364139,0.39,0.0,0.0,0.0,-0.01132812537252903,150.81204223632812
qwen2.5-7b,C,6,27,random,R_role,-0.25,0.25,0.003479690058156848,0.000846198489307426,0.006060549942776561,0.0023999810218811035,0.001646922086365521,0.002322371816262603,0.0023504806304117665,0.9880412483364139,0.39,0.0,0.0,0.0,-0.01132812537252903,98.78836059570312
qwen2.5-7b,C,6,7,random,R_harm,0.5,0.5,0.0036741069052368402,0.0022215195233002303,0.005099813174456356,0.0,0.003861529752612114,0.006378973834216595,0.005313879402820021,1.200436319806456,0.39,0.0,0.0,0.0,0.00046874998952262104,4.563311576843262
qwen2.5-7b,C,6,7,random,R_control,0.5,0.5,0.010560363531112671,0.008792946208268404,0.012356282095424831,-0.0016000047326087952,0.003861529752612114,0.006378973834216595,0.005313879402820021,1.200436319806456,0.39,0.0,0.0,0.0,0.00046874998952262104,2.4142346382141113
qwen2.5-7b,C,6,7,random,R_role,0.5,0.5,-0.001910605700686574,-0.002318059926619753,-0.001527024424285628,-0.0004000067710876465,0.003861529752612114,0.006378973834216595,0.005313879402820021,1.200436319806456,0.39,0.0,0.0,0.0,0.00046874998952262104,9.503987312316895
qwen2.5-7b,C,6,17,random,R_harm,0.5,0.5,0.019055364653468132,0.016328744869679213,0.02196383965201676,-0.0004000067710876465,0.003861529752612114,0.006378973834216595,0.005313879402820021,1.200436319806456,0.39,0.0,0.0,0.0,0.00046874998952262104,23.48501205444336
qwen2.5-7b,C,6,17,random,R_control,0.5,0.5,0.007945934310555458,0.0045253093936480585,0.01167005500756204,0.0023999810218811035,0.003861529752612114,0.006378973834216595,0.005313879402820021,1.200436319806456,0.39,0.0,0.0,0.0,0.00046874998952262104,13.214834213256836
qwen2.5-7b,C,6,17,random,R_role,0.5,0.5,-0.021710386499762535,-0.02367094485089183,-0.0197812560480088,0.0,0.003861529752612114,0.006378973834216595,0.005313879402820021,1.200436319806456,0.39,0.0,0.0,0.0,0.00046874998952262104,22.735044479370117
qwen2.5-7b,C,6,27,random,R_harm,0.5,0.5,0.0008620335138402879,-0.0015392225672258065,0.002936451369896531,-0.0012000203132629395,0.003861529752612114,0.006378973834216595,0.005313879402820021,1.200436319806456,0.39,0.0,0.0,0.0,0.00046874998952262104,206.79986572265625
qwen2.5-7b,C,6,27,random,R_control,0.5,0.5,-0.0018261246150359511,-0.004595213115680963,0.0008688012065249495,-0.001199960708618164,0.003861529752612114,0.006378973834216595,0.005313879402820021,1.200436319806456,0.39,0.0,0.0,0.0,0.00046874998952262104,150.81204223632812
qwen2.5-7b,C,6,27,random,R_role,0.5,0.5,-0.011393292807042599,-0.015414329408667982,-0.007364249578677118,-0.0012000203132629395,0.003861529752612114,0.006378973834216595,0.005313879402820021,1.200436319806456,0.39,0.0,0.0,0.0,0.00046874998952262104,98.78836059570312
qwen2.5-7b,C,6,7,random,R_harm,-0.5,0.5,-0.003947791643440723,-0.005042636732105166,-0.0028414117812644696,0.0,0.004794398322701454,0.006993644405156374,0.005313879402820021,1.3161089808407995,0.37,-0.020000000000000018,-0.040000000000000036,0.0,-0.024746093899011612,4.563311576843262
qwen2.5-7b,C,6,7,random,R_control,-0.5,0.5,-0.011962384916841984,-0.013442645617760717,-0.010488042957149448,0.0,0.004794398322701454,0.006993644405156374,0.005313879402820021,1.3161089808407995,0.37,-0.020000000000000018,-0.040000000000000036,0.0,-0.024746093899011612,2.4142346382141113
qwen2.5-7b,C,6,7,random,R_role,-0.5,0.5,0.0037516923621296883,0.0033744187734555454,0.0041534566669724875,-0.0020000040531158447,0.004794398322701454,0.006993644405156374,0.005313879402820021,1.3161089808407995,0.37,-0.020000000000000018,-0.040000000000000036,0.0,-0.024746093899011612,9.503987312316895
