model,stage,steer_layer,read_layer,source,target,alpha,abs_alpha,delta,ci_low,ci_high,delta_auc,mean_kl,kl_harmless,random_kl_harmless,content_ratio,refusal_rate,d_refusal,d_refusal_harmful,d_refusal_harmless,margin_shift,class_gap
qwen2.5-7b,C,6,7,R_harm,R_control,4.0,4.0,0.4995502233505249,0.48622566387057303,0.5128669127821922,0.0040000081062316895,0.2836936116218567,0.451683908700943,0.17688842304050922,2.553496158408868,0.4,0.010000000000000009,0.020000000000000018,0.0,-1.384433627128601,3.2808449268341064
qwen2.5-7b,C,6,7,R_harm,R_role,4.0,4.0,-0.019764132797718048,-0.021780262188985943,-0.017841598857194184,-0.014400020241737366,0.2836936116218567,0.451683908700943,0.17688842304050922,2.553496158408868,0.4,0.010000000000000009,0.020000000000000018,0.0,-1.384433627128601,9.503987312316895
qwen2.5-7b,C,6,17,R_harm,R_harm,4.0,4.0,0.19342158734798431,0.17226128317415715,0.21441142819821835,-0.015600025653839111,0.2836936116218567,0.451683908700943,0.17688842304050922,2.553496158408868,0.4,0.010000000000000009,0.020000000000000018,0.0,-1.384433627128601,23.48501205444336
qwen2.5-7b,C,6,17,R_harm,R_control,4.0,4.0,-0.04106630012392998,-0.060425928328186274,-0.02156955343671145,0.012400031089782715,0.2836936116218567,0.451683908700943,0.17688842304050922,2.553496158408868,0.4,0.010000000000000009,0.020000000000000018,0.0,-1.384433627128601,26.395238876342773
qwen2.5-7b,C,6,17,R_harm,R_role,4.0,4.0,-0.12173523008823395,-0.13958938047289848,-0.1048816591501236,0.059599995613098145,0.2836936116218567,0.451683908700943,0.17688842304050922,2.553496158408868,0.4,0.010000000000000009,0.020000000000000018,0.0,-1.384433627128601,22.735044479370117
qwen2.5-7b,C,6,27,R_harm,R_harm,4.0,4.0,0.01776304841041565,0.006375225645024329,0.03176816962659358,-0.0067999958992004395,0.2836936116218567,0.451683908700943,0.17688842304050922,2.553496158408868,0.4,0.010000000000000009,0.020000000000000018,0.0,-1.384433627128601,206.79986572265625
qwen2.5-7b,C,6,27,R_harm,R_control,4.0,4.0,-0.03223187103867531,-0.043208949547261,-0.019654264533892282,0.009199976921081543,0.2836936116218567,0.451683908700943,0.17688842304050922,2.553496158408868,0.4,0.010000000000000009,0.020000000000000018,0.0,-1.384433627128601,256.7321472167969
qwen2.5-7b,C,6,27,R_harm,R_role,4.0,4.0,-0.09638580679893494,-0.12329605650156736,-0.06931288335472346,0.04039999842643738,0.2836936116218567,0.451683908700943,0.17688842304050922,2.553496158408868,0.4,0.010000000000000009,0.020000000000000018,0.0,-1.384433627128601,98.78836059570312
qwen2.5-7b,C,6,7,R_harm,R_harm,-4.0,4.0,-3.032959222793579,-3.048925131559372,-3.0162786900997163,-0.0012000203132629395,0.2837315797805786,0.38485732674598694,0.17688842304050922,2.1757066976500252,0.39,0.0,-0.020000000000000018,0.02,1.5029492378234863,4.563311576843262
qwen2.5-7b,C,6,7,R_harm,R_control,-4.0,4.0,-0.5042259097099304,-0.5175848335027695,-0.4910051077604294,-0.009199976921081543,0.2837315797805786,0.38485732674598694,0.17688842304050922,2.1757066976500252,0.39,0.0,-0.020000000000000018,0.02,1.5029492378234863,3.2808449268341064
qwen2.5-7b,C,6,7,R_harm,R_role,-4.0,4.0,0.0035846915561705828,0.0003279885990195908,0.00683298790827393,0.0339999794960022,0.2837315797805786,0.38485732674598694,0.17688842304050922,2.1757066976500252,0.39,0.0,-0.020000000000000018,0.02,1.5029492378234863,9.503987312316895
qwen2.5-7b,C,6,17,R_harm,R_harm,-4.0,4.0,-0.15860173106193542,-0.17746011912822723,-0.14054391868412494,0.001199960708618164,0.2837315797805786,0.38485732674598694,0.17688842304050922,2.1757066976500252,0.39,0.0,-0.020000000000000018,0.02,1.5029492378234863,23.48501205444336
qwen2.5-7b,C,6,17,R_harm,R_control,-4.0,4.0,0.05605871230363846,0.03575308276340365,0.07547063436359167,-0.00959998369216919,0.2837315797805786,0.38485732674598694,0.17688842304050922,2.1757066976500252,0.39,0.0,-0.020000000000000018,0.02,1.5029492378234863,26.395238876342773
qwen2.5-7b,C,6,17,R_harm,R_role,-4.0,4.0,0.11398373544216156,0.09806345887482167,0.12925846315920353,0.06199999153614044,0.2837315797805786,0.38485732674598694,0.17688842304050922,2.1757066976500252,0.39,0.0,-0.020000000000000018,0.02,1.5029492378234863,22.735044479370117
qwen2.5-7b,C,6,27,R_harm,R_harm,-4.0,4.0,-0.03270292654633522,-0.045997954159975055,-0.019617698574438718,0.0031999945640563965,0.2837315797805786,0.38485732674598694,0.17688842304050922,2.1757066976500252,0.39,0.0,-0.020000000000000018,0.02,1.5029492378234863,206.79986572265625
qwen2.5-7b,C,6,27,R_harm,R_control,-4.0,4.0,0.020559154450893402,0.009203888126648962,0.03210576213896275,0.00279998779296875,0.2837315797805786,0.38485732674598694,0.17688842304050922,2.1757066976500252,0.39,0.0,-0.020000000000000018,0.02,1.5029492378234863,256.7321472167969
qwen2.5-7b,C,6,27,R_harm,R_role,-4.0,4.0,0.13364984095096588,0.10174247343093157,0.16633783467113972,0.07199999690055847,0.2837315797805786,0.38485732674598694,0.17688842304050922,2.1757066976500252,0.39,0.0,-0.020000000000000018,0.02,1.5029492378234863,98.78836059570312
qwen2.5-7b,C,6,7,R_control,R_harm,0.25,0.25,0.019490068778395653,0.01888440465554595,0.02015958256088197,0.0,0.0013694019289687276,0.0022186068817973137,0.0023504806304117665,0.9438949860261768,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.011582030914723873,4.563311576843262
