model,concept,factor,level_a,level_b,layer,cosine,split_half_floor,at_floor
qwen3.5-9b,R_harm,category,Privacy,cat32,16,0.17965412139892578,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Privacy,cat39,16,0.2657001316547394,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Privacy,cat44,16,0.20950448513031006,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Privacy,cat7,16,0.05877436697483063,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Sexual/Adult content,cat1,16,0.1663670837879181,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Sexual/Adult content,cat10,16,0.32450467348098755,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Sexual/Adult content,cat11,16,0.26855701208114624,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Sexual/Adult content,cat12,16,0.3406117558479309,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Sexual/Adult content,cat14,16,0.12142781913280487,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Sexual/Adult content,cat22,16,0.33268067240715027,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Sexual/Adult content,cat23,16,0.2106522023677826,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Sexual/Adult content,cat24,16,0.17609542608261108,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Sexual/Adult content,cat27,16,0.2620115280151367,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Sexual/Adult content,cat28,16,0.22041112184524536,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Sexual/Adult content,cat32,16,0.14049874246120453,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Sexual/Adult content,cat39,16,0.3537622094154358,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Sexual/Adult content,cat44,16,0.038658708333969116,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Sexual/Adult content,cat7,16,0.16841669380664825,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat1,cat10,16,0.5722221732139587,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat1,cat11,16,0.47668957710266113,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat1,cat12,16,0.569373369216919,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat1,cat14,16,0.6506227254867554,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat1,cat22,16,0.5046141743659973,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat1,cat23,16,0.6069116592407227,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat1,cat24,16,0.545784592628479,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat1,cat27,16,0.33494603633880615,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat1,cat28,16,0.46832823753356934,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat1,cat32,16,0.49357739090919495,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat1,cat39,16,0.5089471340179443,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat1,cat44,16,0.5541650056838989,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat1,cat7,16,0.4708687365055084,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat10,cat11,16,0.6517941355705261,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat10,cat12,16,0.7517513632774353,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat10,cat14,16,0.5817685127258301,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat10,cat22,16,0.6740524768829346,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat10,cat23,16,0.692786455154419,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat10,cat24,16,0.4222548007965088,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat10,cat27,16,0.31638190150260925,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat10,cat28,16,0.47535160183906555,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat10,cat32,16,0.47282230854034424,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat10,cat39,16,0.5978394150733948,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat10,cat44,16,0.36884111166000366,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat10,cat7,16,0.5762432813644409,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat11,cat12,16,0.6699820756912231,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat11,cat14,16,0.5554822087287903,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat11,cat22,16,0.6547871828079224,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat11,cat23,16,0.5776015520095825,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat11,cat24,16,0.4732656478881836,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat11,cat27,16,0.2986770272254944,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat11,cat28,16,0.5137709379196167,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat11,cat32,16,0.46343934535980225,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat11,cat39,16,0.6161670684814453,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat11,cat44,16,0.381959468126297,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat11,cat7,16,0.4682973325252533,0.9343568682670593,False
