concept,layer,relative_depth,train_auc,auc,auc_ci_low,auc_ci_high,length_only_auc,random_auc,model
R_control_harmless,12,0.4444,0.8495376706123352,0.7987179756164551,0.411721259355545,0.9965635538101196,0.4699232280254364,0.2638461589813232,qwen2.5-7b
R_control_harmless,13,0.4815,0.8681151270866394,0.8146153688430786,0.4797979891300201,0.9965635538101196,0.4699232280254364,0.6589743494987488,qwen2.5-7b
R_control_harmless,14,0.5185,0.9033603668212892,0.8279486894607544,0.4994974732398987,0.9922680258750916,0.4699232280254364,0.6441025733947754,qwen2.5-7b
R_control_harmless,15,0.5556,0.9204636812210084,0.8492307662963867,0.5427280068397522,0.9957698583602904,0.4699232280254364,0.5099999904632568,qwen2.5-7b
R_control_harmless,16,0.5926,0.9377345442771912,0.9112820625305176,0.7095547318458557,0.9957698583602904,0.4699232280254364,0.4758974313735962,qwen2.5-7b
R_control_harmless,17,0.6296,0.9445524215698242,0.9092307686805724,0.6970566511154175,0.9957698583602904,0.4699232280254364,0.6871795058250427,qwen2.5-7b
R_control_harmless,18,0.6667,0.94071626663208,0.921538472175598,0.7487437129020691,0.989847719669342,0.4699232280254364,0.1748717874288559,qwen2.5-7b
R_control_harmless,19,0.7037,0.9482712149620056,0.9328204989433287,0.7638190984725952,0.9983079433441162,0.4699232280254364,0.3076923191547394,qwen2.5-7b
R_control_harmless,20,0.7407,0.9553403854370116,0.9430769085884094,0.7891414165496826,0.9966158866882324,0.4699232280254364,0.1697435826063156,qwen2.5-7b
R_control_harmless,21,0.7778,0.9600643515586852,0.9517948627471924,0.8177706599235535,0.999153971672058,0.4699232280254364,0.4610256552696228,qwen2.5-7b
R_control_harmless,22,0.8148,0.9611698985099792,0.946666657924652,0.7987671494483948,0.9983079433441162,0.4699232280254364,0.3730769157409668,qwen2.5-7b
R_control_harmless,23,0.8519,0.9568145275115968,0.9410256147384644,0.7816939949989319,0.9966158866882324,0.4699232280254364,0.3643589615821838,qwen2.5-7b
R_control_harmless,24,0.8889,0.9571495652198792,0.946666657924652,0.8015075325965881,0.9966158866882324,0.4699232280254364,0.4266666769981384,qwen2.5-7b
R_control_harmless,25,0.9259,0.9587576985359192,0.962051272392273,0.8491700887680054,0.9982817769050598,0.4699232280254364,0.5592307448387146,qwen2.5-7b
R_control_harmless,26,0.963,0.9608516693115234,0.9625641107559204,0.8516839146614075,0.9983079433441162,0.4699232280254364,0.7946153879165649,qwen2.5-7b
R_control_harmless,27,1.0,0.9613039493560792,0.946666657924652,0.805541455745697,0.9966158866882324,0.4699232280254364,0.6766666769981384,qwen2.5-7b
R_control_unbalanced,0,0.0,0.8630244731903076,0.656792938709259,0.4595190584659576,0.8397879600524902,0.3626947402954101,0.6177517175674438,qwen2.5-7b
R_control_unbalanced,1,0.037,0.862357497215271,0.6718651652336121,0.4150096178054809,0.8744418025016785,0.3626947402954101,0.5822691917419434,qwen2.5-7b
R_control_unbalanced,2,0.0741,0.8745856285095215,0.6795059442520142,0.4526486098766327,0.8734573721885681,0.3626947402954101,0.3698974251747131,qwen2.5-7b
R_control_unbalanced,3,0.1111,0.8366683125495911,0.6789826154708862,0.5049141645431519,0.8434740900993347,0.3626947402954101,0.3812015950679779,qwen2.5-7b
R_control_unbalanced,4,0.1481,0.8394777178764343,0.7124764323234558,0.5586275458335876,0.8509438037872314,0.3626947402954101,0.4218128621578216,qwen2.5-7b
R_control_unbalanced,5,0.1852,0.8168202638626099,0.6583629846572876,0.4976784884929657,0.8150271773338318,0.3626947402954101,0.3756541907787323,qwen2.5-7b
R_control_unbalanced,6,0.2222,0.7999231815338135,0.6865187287330627,0.5395303964614868,0.8216567635536194,0.3626947402954101,0.6120996475219727,qwen2.5-7b
