model,stage,steer_layer,read_layer,source,target,alpha,abs_alpha,delta,ci_low,ci_high,delta_auc,mean_kl,kl_harmless,random_kl_harmless,content_ratio,margin_shift,class_gap
qwen3.5-9b,C,23,31,R_control,R_harm,-4.0,4.0,-0.9598634243011475,-1.0262305051088334,-0.894445624947548,0.001600027084350586,12.915905952453613,7.269380569458008,5.072466254234314,1.4331057527272435,-17.290624618530273,118.91390991210938
qwen3.5-9b,C,23,31,R_control,R_control,-4.0,4.0,-1.9728007316589355,-2.0503936231136324,-1.893369483947754,-0.0035999417304992676,12.915905952453613,7.269380569458008,5.072466254234314,1.4331057527272435,-17.290624618530273,76.66504669189453
qwen3.5-9b,C,23,31,R_control,R_role,-4.0,4.0,-0.8627723455429077,-0.9216343343257904,-0.8064722582697869,-0.07760000228881836,12.915905952453613,7.269380569458008,5.072466254234314,1.4331057527272435,-17.290624618530273,60.2837028503418
qwen3.5-9b,C,23,24,R_role,R_harm,0.25,0.25,0.012073270045220852,0.011759356129914522,0.012393682426773012,0.0,0.002104202751070261,0.0034746360033750534,0.0077148774289526045,0.4503812322844357,-0.6162499785423279,57.48166275024414
qwen3.5-9b,C,23,24,R_role,R_control,0.25,0.25,0.028476843610405922,0.02803734727203846,0.028936218842864035,0.0,0.002104202751070261,0.0034746360033750534,0.0077148774289526045,0.4503812322844357,-0.6162499785423279,38.19029235839844
qwen3.5-9b,C,23,24,R_role,R_role,0.25,0.25,0.2500925362110138,0.24909210242331029,0.2511073961853981,0.0051999688148498535,0.002104202751070261,0.0034746360033750534,0.0077148774289526045,0.4503812322844357,-0.6162499785423279,20.40843391418457
qwen3.5-9b,C,23,27,R_role,R_harm,0.25,0.25,0.00976982805877924,0.009292092872783542,0.010268503497354685,0.0,0.002104202751070261,0.0034746360033750534,0.0077148774289526045,0.4503812322844357,-0.6162499785423279,70.2427978515625
qwen3.5-9b,C,23,27,R_role,R_control,0.25,0.25,0.02638189122080803,0.025700528314337133,0.02712640454992652,0.0004000067710876465,0.002104202751070261,0.0034746360033750534,0.0077148774289526045,0.4503812322844357,-0.6162499785423279,46.31264114379883
qwen3.5-9b,C,23,27,R_role,R_role,0.25,0.25,0.24018041789531708,0.23754650875926017,0.24292608611285688,0.013999998569488525,0.002104202751070261,0.0034746360033750534,0.0077148774289526045,0.4503812322844357,-0.6162499785423279,22.936437606811523
qwen3.5-9b,C,23,31,R_role,R_harm,0.25,0.25,-0.001721351989544928,-0.0026956013112794607,-0.0007311765148188005,0.0,0.002104202751070261,0.0034746360033750534,0.0077148774289526045,0.4503812322844357,-0.6162499785423279,118.91390991210938
qwen3.5-9b,C,23,31,R_role,R_control,0.25,0.25,0.015560626983642578,0.014323239447548985,0.016917454591020942,0.0,0.002104202751070261,0.0034746360033750534,0.0077148774289526045,0.4503812322844357,-0.6162499785423279,76.66504669189453
qwen3.5-9b,C,23,31,R_role,R_role,0.25,0.25,0.1775084286928177,0.16996982470154762,0.18473984077572822,0.03519999980926514,0.002104202751070261,0.0034746360033750534,0.0077148774289526045,0.4503812322844357,-0.6162499785423279,60.2837028503418
qwen3.5-9b,C,23,24,R_role,R_harm,-0.25,0.25,-0.012518404982984066,-0.012971037323586643,-0.012085688463412226,0.0,0.002399445977061987,0.0041018296033144,0.0077148774289526045,0.5316778705933733,0.6323437690734863,57.48166275024414
qwen3.5-9b,C,23,24,R_role,R_control,-0.25,0.25,-0.029059505090117455,-0.02963532619178295,-0.02849600142799318,0.0,0.002399445977061987,0.0041018296033144,0.0077148774289526045,0.5316778705933733,0.6323437690734863,38.19029235839844
qwen3.5-9b,C,23,24,R_role,R_role,-0.25,0.25,-0.24968351423740387,-0.25075054317712786,-0.24862700290977954,-0.006000041961669922,0.002399445977061987,0.0041018296033144,0.0077148774289526045,0.5316778705933733,0.6323437690734863,20.40843391418457
qwen3.5-9b,C,23,27,R_role,R_harm,-0.25,0.25,-0.010819886811077595,-0.011530427145771682,-0.010138737130910158,0.0,0.002399445977061987,0.0041018296033144,0.0077148774289526045,0.5316778705933733,0.6323437690734863,70.2427978515625
qwen3.5-9b,C,23,27,R_role,R_control,-0.25,0.25,-0.02814137190580368,-0.029101332975551487,-0.02721667685545981,0.0,0.002399445977061987,0.0041018296033144,0.0077148774289526045,0.5316778705933733,0.6323437690734863,46.31264114379883
qwen3.5-9b,C,23,27,R_role,R_role,-0.25,0.25,-0.23973898589611053,-0.24254083968698978,-0.23706628493964674,-0.020799994468688965,0.002399445977061987,0.0041018296033144,0.0077148774289526045,0.5316778705933733,0.6323437690734863,22.936437606811523
qwen3.5-9b,C,23,31,R_role,R_harm,-0.25,0.25,0.000666610081680119,-0.0006372742165694945,0.001931267115287482,0.0,0.002399445977061987,0.0041018296033144,0.0077148774289526045,0.5316778705933733,0.6323437690734863,118.91390991210938
qwen3.5-9b,C,23,31,R_role,R_control,-0.25,0.25,-0.0171472430229187,-0.01874953038059175,-0.015596104157157243,0.0,0.002399445977061987,0.0041018296033144,0.0077148774289526045,0.5316778705933733,0.6323437690734863,76.66504669189453
qwen3.5-9b,C,23,31,R_role,R_role,-0.25,0.25,-0.17909151315689087,-0.18634056188166143,-0.1714668430387974,-0.030000001192092896,0.002399445977061987,0.0041018296033144,0.0077148774289526045,0.5316778705933733,0.6323437690734863,60.2837028503418
qwen3.5-9b,C,23,24,R_role,R_harm,0.5,0.5,0.023705976083874702,0.02315515480004251,0.02427981928922236,0.0,0.008128493092954159,0.0131152318790555,0.030553409596905112,0.4292559178201833,-1.2193750143051147,57.48166275024414
qwen3.5-9b,C,23,24,R_role,R_control,0.5,0.5,0.056186970323324203,0.05539437411352992,0.05700810756534338,0.0,0.008128493092954159,0.0131152318790555,0.030553409596905112,0.4292559178201833,-1.2193750143051147,38.19029235839844
qwen3.5-9b,C,23,24,R_role,R_role,0.5,0.5,0.4997785985469818,0.49779472649097445,0.5017630696296692,0.011999964714050293,0.008128493092954159,0.0131152318790555,0.030553409596905112,0.4292559178201833,-1.2193750143051147,20.40843391418457
qwen3.5-9b,C,23,27,R_role,R_harm,0.5,0.5,0.018576402217149734,0.017798079736530782,0.019395948108285665,0.0,0.008128493092954159,0.0131152318790555,0.030553409596905112,0.4292559178201833,-1.2193750143051147,70.2427978515625
qwen3.5-9b,C,23,27,R_role,R_control,0.5,0.5,0.051295626908540726,0.050102376565337184,0.05256440667435527,0.0004000067710876465,0.008128493092954159,0.0131152318790555,0.030553409596905112,0.4292559178201833,-1.2193750143051147,46.31264114379883
qwen3.5-9b,C,23,27,R_role,R_role,0.5,0.5,0.4804896116256714,0.4753150187432766,0.48599758818745614,0.02920001745223999,0.008128493092954159,0.0131152318790555,0.030553409596905112,0.4292559178201833,-1.2193750143051147,22.936437606811523
qwen3.5-9b,C,23,31,R_role,R_harm,0.5,0.5,-0.004388280678540468,-0.006128514651209116,-0.0026029089116491383,0.0,0.008128493092954159,0.0131152318790555,0.030553409596905112,0.4292559178201833,-1.2193750143051147,118.91390991210938
qwen3.5-9b,C,23,31,R_role,R_control,0.5,0.5,0.029758231714367867,0.027496069949120284,0.032161702401936054,0.0,0.008128493092954159,0.0131152318790555,0.030553409596905112,0.4292559178201833,-1.2193750143051147,76.66504669189453
qwen3.5-9b,C,23,31,R_role,R_role,0.5,0.5,0.3513683080673218,0.33688138276338575,0.3653476819396019,0.06999999284744263,0.008128493092954159,0.0131152318790555,0.030553409596905112,0.4292559178201833,-1.2193750143051147,60.2837028503418
qwen3.5-9b,C,23,24,R_role,R_harm,-0.5,0.5,-0.025388043373823166,-0.026389449508860706,-0.024416003609076142,0.0,0.008676501922309399,0.014656144194304943,0.030553409596905112,0.47968931741711496,1.2829687595367432,57.48166275024414
qwen3.5-9b,C,23,24,R_role,R_control,-0.5,0.5,-0.05859999358654022,-0.059845905564725396,-0.05736428741365671,0.0,0.008676501922309399,0.014656144194304943,0.030553409596905112,0.47968931741711496,1.2829687595367432,38.19029235839844
qwen3.5-9b,C,23,24,R_role,R_role,-0.5,0.5,-0.49814361333847046,-0.5003014251589775,-0.496011071652174,-0.009200036525726318,0.008676501922309399,0.014656144194304943,0.030553409596905112,0.47968931741711496,1.2829687595367432,20.40843391418457
qwen3.5-9b,C,23,27,R_role,R_harm,-0.5,0.5,-0.0226492527872324,-0.02424451904371381,-0.021106943348422648,0.0,0.008676501922309399,0.014656144194304943,0.030553409596905112,0.47968931741711496,1.2829687595367432,70.2427978515625
qwen3.5-9b,C,23,27,R_role,R_control,-0.5,0.5,-0.05771429464221001,-0.059888669196516274,-0.05568873062729836,-0.0004000067710876465,0.008676501922309399,0.014656144194304943,0.030553409596905112,0.47968931741711496,1.2829687595367432,46.31264114379883
qwen3.5-9b,C,23,27,R_role,R_role,-0.5,0.5,-0.4778130054473877,-0.4835260480642319,-0.4724160060286522,-0.03880000114440918,0.008676501922309399,0.014656144194304943,0.030553409596905112,0.47968931741711496,1.2829687595367432,22.936437606811523
qwen3.5-9b,C,23,31,R_role,R_harm,-0.5,0.5,0.0001450541749363765,-0.002702534553827718,0.00294030561344698,0.0,0.008676501922309399,0.014656144194304943,0.030553409596905112,0.47968931741711496,1.2829687595367432,118.91390991210938
qwen3.5-9b,C,23,31,R_role,R_control,-0.5,0.5,-0.03514509275555611,-0.03827954987064004,-0.03208925146609545,0.0004000067710876465,0.008676501922309399,0.014656144194304943,0.030553409596905112,0.47968931741711496,1.2829687595367432,76.66504669189453
qwen3.5-9b,C,23,31,R_role,R_role,-0.5,0.5,-0.3574233651161194,-0.37191284745931624,-0.3426583379507065,-0.07400000095367432,0.008676501922309399,0.014656144194304943,0.030553409596905112,0.47968931741711496,1.2829687595367432,60.2837028503418
qwen3.5-9b,C,23,24,R_role,R_harm,1.0,1.0,0.04588193818926811,0.04503991464152932,0.04679065635427833,0.0,0.029672985896468163,0.04903779551386833,0.1424373583868146,0.3442762212754414,-2.424687385559082,57.48166275024414
qwen3.5-9b,C,23,24,R_role,R_control,1.0,1.0,0.10977876931428909,0.10849689077585936,0.11108203120529651,0.0,0.029672985896468163,0.04903779551386833,0.1424373583868146,0.3442762212754414,-2.424687385559082,38.19029235839844
qwen3.5-9b,C,23,24,R_role,R_role,1.0,1.0,0.9970970749855042,0.9934069409966468,1.000802481174469,0.019599974155426025,0.029672985896468163,0.04903779551386833,0.1424373583868146,0.3442762212754414,-2.424687385559082,20.40843391418457
qwen3.5-9b,C,23,27,R_role,R_harm,1.0,1.0,0.03351403772830963,0.032322106137871745,0.0348338975571096,0.0,0.029672985896468163,0.04903779551386833,0.1424373583868146,0.3442762212754414,-2.424687385559082,70.2427978515625
qwen3.5-9b,C,23,27,R_role,R_control,1.0,1.0,0.09669502079486847,0.09496637135744095,0.0986265279352665,0.0004000067710876465,0.029672985896468163,0.04903779551386833,0.1424373583868146,0.3442762212754414,-2.424687385559082,46.31264114379883
qwen3.5-9b,C,23,27,R_role,R_role,1.0,1.0,0.9583821892738342,0.9486682683229446,0.968630065023899,0.05760002136230469,0.029672985896468163,0.04903779551386833,0.1424373583868146,0.3442762212754414,-2.424687385559082,22.936437606811523
qwen3.5-9b,C,23,31,R_role,R_harm,1.0,1.0,-0.013996300287544727,-0.016917887376621366,-0.010956574114970865,0.0,0.029672985896468163,0.04903779551386833,0.1424373583868146,0.3442762212754414,-2.424687385559082,118.91390991210938
qwen3.5-9b,C,23,31,R_role,R_control,1.0,1.0,0.052728790789842606,0.049158905167132616,0.05654617818072438,0.0,0.029672985896468163,0.04903779551386833,0.1424373583868146,0.3442762212754414,-2.424687385559082,76.66504669189453
qwen3.5-9b,C,23,31,R_role,R_role,1.0,1.0,0.6943539977073669,0.6661923304200172,0.7215294420719147,0.14239996671676636,0.029672985896468163,0.04903779551386833,0.1424373583868146,0.3442762212754414,-2.424687385559082,60.2837028503418
qwen3.5-9b,C,23,24,R_role,R_harm,-1.0,1.0,-0.05225611850619316,-0.05473244749009609,-0.04989149942994118,0.0,0.035826969891786575,0.059274736791849136,0.1424373583868146,0.4161459989371453,2.5741405487060547,57.48166275024414
qwen3.5-9b,C,23,24,R_role,R_control,-1.0,1.0,-0.1190543919801712,-0.12205373402684927,-0.11606785710901021,-0.0004000067710876465,0.035826969891786575,0.059274736791849136,0.1424373583868146,0.4161459989371453,2.5741405487060547,38.19029235839844
qwen3.5-9b,C,23,24,R_role,R_role,-1.0,1.0,-0.9907643795013428,-0.9948796212673188,-0.9866436257958412,-0.018000006675720215,0.035826969891786575,0.059274736791849136,0.1424373583868146,0.4161459989371453,2.5741405487060547,20.40843391418457
qwen3.5-9b,C,23,27,R_role,R_harm,-1.0,1.0,-0.04908134788274765,-0.053108688443899155,-0.045204151142388585,0.0,0.035826969891786575,0.059274736791849136,0.1424373583868146,0.4161459989371453,2.5741405487060547,70.2427978515625
qwen3.5-9b,C,23,27,R_role,R_control,-1.0,1.0,-0.12064681947231293,-0.1258761391043663,-0.11561844442039729,-0.0004000067710876465,0.035826969891786575,0.059274736791849136,0.1424373583868146,0.4161459989371453,2.5741405487060547,46.31264114379883
qwen3.5-9b,C,23,27,R_role,R_role,-1.0,1.0,-0.9470725059509277,-0.9581977069377899,-0.9365285903215408,-0.07480001449584961,0.035826969891786575,0.059274736791849136,0.1424373583868146,0.4161459989371453,2.5741405487060547,22.936437606811523
qwen3.5-9b,C,23,31,R_role,R_harm,-1.0,1.0,-0.0037091909907758236,-0.010555558418855072,0.0030206070805434133,0.0,0.035826969891786575,0.059274736791849136,0.1424373583868146,0.4161459989371453,2.5741405487060547,118.91390991210938
qwen3.5-9b,C,23,31,R_role,R_control,-1.0,1.0,-0.07350106537342072,-0.08064570296555758,-0.06658344846218825,-0.0003999471664428711,0.035826969891786575,0.059274736791849136,0.1424373583868146,0.4161459989371453,2.5741405487060547,76.66504669189453
qwen3.5-9b,C,23,31,R_role,R_role,-1.0,1.0,-0.7143041491508484,-0.7454027965664863,-0.6835588306188584,-0.14680001139640808,0.035826969891786575,0.059274736791849136,0.1424373583868146,0.4161459989371453,2.5741405487060547,60.2837028503418
qwen3.5-9b,C,23,24,R_role,R_harm,2.0,2.0,0.08495587110519409,0.08320457004010677,0.08668831326067447,0.0,0.11524112522602081,0.18681348860263824,0.7848171219229698,0.23803442022888752,-4.735312461853027,57.48166275024414
qwen3.5-9b,C,23,24,R_role,R_control,2.0,2.0,0.20854195952415466,0.2061508223414421,0.21089012622833253,0.0,0.11524112522602081,0.18681348860263824,0.7848171219229698,0.23803442022888752,-4.735312461853027,38.19029235839844
qwen3.5-9b,C,23,24,R_role,R_role,2.0,2.0,1.9761477708816528,1.9702659964561462,1.9822305470705033,0.033199965953826904,0.11524112522602081,0.18681348860263824,0.7848171219229698,0.23803442022888752,-4.735312461853027,20.40843391418457
qwen3.5-9b,C,23,27,R_role,R_harm,2.0,2.0,0.05186692252755165,0.048375245090574025,0.055233606044203035,-0.0004000067710876465,0.11524112522602081,0.18681348860263824,0.7848171219229698,0.23803442022888752,-4.735312461853027,70.2427978515625
qwen3.5-9b,C,23,27,R_role,R_control,2.0,2.0,0.16931991279125214,0.16584434770047665,0.17289207316935062,0.0004000067710876465,0.11524112522602081,0.18681348860263824,0.7848171219229698,0.23803442022888752,-4.735312461853027,46.31264114379883
qwen3.5-9b,C,23,27,R_role,R_role,2.0,2.0,1.888369083404541,1.8721264243125915,1.9055125832557678,0.0835999846458435,0.11524112522602081,0.18681348860263824,0.7848171219229698,0.23803442022888752,-4.735312461853027,22.936437606811523
qwen3.5-9b,C,23,31,R_role,R_harm,2.0,2.0,-0.054114505648612976,-0.06374324653297662,-0.04460604498162866,-0.000800013542175293,0.11524112522602081,0.18681348860263824,0.7848171219229698,0.23803442022888752,-4.735312461853027,118.91390991210938
qwen3.5-9b,C,23,31,R_role,R_control,2.0,2.0,0.07454682886600494,0.06763338334858418,0.0816299943253398,-0.0003999471664428711,0.11524112522602081,0.18681348860263824,0.7848171219229698,0.23803442022888752,-4.735312461853027,76.66504669189453
qwen3.5-9b,C,23,31,R_role,R_role,2.0,2.0,1.3305357694625854,1.2810164928436278,1.3763371676206588,0.25999999046325684,0.11524112522602081,0.18681348860263824,0.7848171219229698,0.23803442022888752,-4.735312461853027,60.2837028503418
qwen3.5-9b,C,23,24,R_role,R_harm,-2.0,2.0,-0.10795967280864716,-0.11434597112238407,-0.10191334746778012,0.0,0.16738730669021606,0.2812232971191406,0.7848171219229698,0.358329716902816,4.441430568695068,57.48166275024414
qwen3.5-9b,C,23,24,R_role,R_control,-2.0,2.0,-0.24205034971237183,-0.24958909600973128,-0.23443414829671383,-0.0004000067710876465,0.16738730669021606,0.2812232971191406,0.7848171219229698,0.358329716902816,4.441430568695068,38.19029235839844
qwen3.5-9b,C,23,24,R_role,R_role,-2.0,2.0,-1.9539486169815063,-1.9611107647418975,-1.9468586444854736,-0.03400003910064697,0.16738730669021606,0.2812232971191406,0.7848171219229698,0.358329716902816,4.441430568695068,20.40843391418457
qwen3.5-9b,C,23,27,R_role,R_harm,-2.0,2.0,-0.1116480752825737,-0.12318521682173014,-0.10060133505612612,0.0004000067710876465,0.16738730669021606,0.2812232971191406,0.7848171219229698,0.358329716902816,4.441430568695068,70.2427978515625
qwen3.5-9b,C,23,27,R_role,R_control,-2.0,2.0,-0.2595036029815674,-0.27361638396978377,-0.24581124149262906,0.0004000067710876465,0.16738730669021606,0.2812232971191406,0.7848171219229698,0.358329716902816,4.441430568695068,46.31264114379883
qwen3.5-9b,C,23,27,R_role,R_role,-2.0,2.0,-1.8458541631698608,-1.8647913724184035,-1.8274562776088714,-0.14840000867843628,0.16738730669021606,0.2812232971191406,0.7848171219229698,0.358329716902816,4.441430568695068,22.936437606811523
qwen3.5-9b,C,23,31,R_role,R_harm,-2.0,2.0,-0.02284884639084339,-0.04045593095943332,-0.005465502070728694,0.0004000067710876465,0.16738730669021606,0.2812232971191406,0.7848171219229698,0.358329716902816,4.441430568695068,118.91390991210938
qwen3.5-9b,C,23,31,R_role,R_control,-2.0,2.0,-0.15902383625507355,-0.17682687640190126,-0.14122924953699112,-0.0015999674797058105,0.16738730669021606,0.2812232971191406,0.7848171219229698,0.358329716902816,4.441430568695068,76.66504669189453
qwen3.5-9b,C,23,31,R_role,R_role,-2.0,2.0,-1.3465864658355713,-1.4004877269268037,-1.289852038025856,-0.2688000053167343,0.16738730669021606,0.2812232971191406,0.7848171219229698,0.358329716902816,4.441430568695068,60.2837028503418
qwen3.5-9b,C,23,24,R_role,R_harm,4.0,4.0,0.1507919728755951,0.144734738022089,0.15644023865461348,0.0004000067710876465,0.44113922119140625,0.6819905638694763,5.072466254234314,0.13444950240924222,-7.698437690734863,57.48166275024414
qwen3.5-9b,C,23,24,R_role,R_control,4.0,4.0,0.381667822599411,0.37475317269563674,0.38836645558476446,0.0003999471664428711,0.44113922119140625,0.6819905638694763,5.072466254234314,0.13444950240924222,-7.698437690734863,38.19029235839844
qwen3.5-9b,C,23,24,R_role,R_role,4.0,4.0,3.835721731185913,3.828112709522247,3.843879979848862,0.04159998893737793,0.44113922119140625,0.6819905638694763,5.072466254234314,0.13444950240924222,-7.698437690734863,20.40843391418457
qwen3.5-9b,C,23,27,R_role,R_harm,4.0,4.0,0.06315876543521881,0.05015423884615302,0.0759212251752615,-0.0004000067710876465,0.44113922119140625,0.6819905638694763,5.072466254234314,0.13444950240924222,-7.698437690734863,70.2427978515625
qwen3.5-9b,C,23,27,R_role,R_control,4.0,4.0,0.2624954581260681,0.24922846108675004,0.2758442580699921,0.0004000067710876465,0.44113922119140625,0.6819905638694763,5.072466254234314,0.13444950240924222,-7.698437690734863,46.31264114379883
qwen3.5-9b,C,23,27,R_role,R_role,4.0,4.0,3.568763017654419,3.5501999258995056,3.58897208571434,0.10519999265670776,0.44113922119140625,0.6819905638694763,5.072466254234314,0.13444950240924222,-7.698437690734863,22.936437606811523
qwen3.5-9b,C,23,31,R_role,R_harm,4.0,4.0,-0.15717709064483643,-0.18642816953361036,-0.1285639625042677,-0.001999974250793457,0.44113922119140625,0.6819905638694763,5.072466254234314,0.13444950240924222,-7.698437690734863,118.91390991210938
qwen3.5-9b,C,23,31,R_role,R_control,4.0,4.0,0.08099616318941116,0.05707528367638588,0.10587963759899138,-0.001199960708618164,0.44113922119140625,0.6819905638694763,5.072466254234314,0.13444950240924222,-7.698437690734863,76.66504669189453
qwen3.5-9b,C,23,31,R_role,R_role,4.0,4.0,2.1574583053588867,2.0998318552970887,2.214913308620453,0.2911999821662903,0.44113922119140625,0.6819905638694763,5.072466254234314,0.13444950240924222,-7.698437690734863,60.2837028503418
qwen3.5-9b,C,23,24,R_role,R_harm,-4.0,4.0,-0.21423088014125824,-0.22876035906374453,-0.20039868392050267,0.0004000067710876465,1.6870008707046509,1.909641981124878,5.072466254234314,0.37647209176222257,-0.2717822194099426,57.48166275024414
qwen3.5-9b,C,23,24,R_role,R_control,-4.0,4.0,-0.4728912115097046,-0.48966833129525184,-0.45599306747317314,-0.000800013542175293,1.6870008707046509,1.909641981124878,5.072466254234314,0.37647209176222257,-0.2717822194099426,38.19029235839844
qwen3.5-9b,C,23,24,R_role,R_role,-4.0,4.0,-3.790149211883545,-3.7994836807250976,-3.780638039112091,-0.031199991703033447,1.6870008707046509,1.909641981124878,5.072466254234314,0.37647209176222257,-0.2717822194099426,20.40843391418457
qwen3.5-9b,C,23,27,R_role,R_harm,-4.0,4.0,-0.24446040391921997,-0.27567167580127716,-0.2149689555168152,0.0004000067710876465,1.6870008707046509,1.909641981124878,5.072466254234314,0.37647209176222257,-0.2717822194099426,70.2427978515625
qwen3.5-9b,C,23,27,R_role,R_control,-4.0,4.0,-0.5197165012359619,-0.5547352835536004,-0.4854394465684891,-0.0004000067710876465,1.6870008707046509,1.909641981124878,5.072466254234314,0.37647209176222257,-0.2717822194099426,46.31264114379883
qwen3.5-9b,C,23,27,R_role,R_role,-4.0,4.0,-3.3845880031585693,-3.4035656094551086,-3.3646449863910677,-0.08160001039505005,1.6870008707046509,1.909641981124878,5.072466254234314,0.37647209176222257,-0.2717822194099426,22.936437606811523
qwen3.5-9b,C,23,31,R_role,R_harm,-4.0,4.0,-0.08810032159090042,-0.13220746330916883,-0.04566732551902535,0.00279998779296875,1.6870008707046509,1.909641981124878,5.072466254234314,0.37647209176222257,-0.2717822194099426,118.91390991210938
qwen3.5-9b,C,23,31,R_role,R_control,-4.0,4.0,-0.3662053942680359,-0.41309117823839187,-0.3181647628545761,0.0004000067710876465,1.6870008707046509,1.909641981124878,5.072466254234314,0.37647209176222257,-0.2717822194099426,76.66504669189453
qwen3.5-9b,C,23,31,R_role,R_role,-4.0,4.0,-2.1063101291656494,-2.1699188113212586,-2.0398763179779054,-0.26840001344680786,1.6870008707046509,1.909641981124878,5.072466254234314,0.37647209176222257,-0.2717822194099426,60.2837028503418
qwen3.5-9b,C,23,24,random,R_harm,0.25,0.25,-0.0020593306981027126,-0.002683841739781201,-0.0014627709548221902,0.0,0.003733360441401601,0.006693189963698387,0.0077148774289526045,0.8675691902219987,0.10562500357627869,57.48166275024414
qwen3.5-9b,C,23,24,random,R_control,0.25,0.25,-0.0016468967078253627,-0.0025231999228708447,-0.0007740412751445551,0.0,0.003733360441401601,0.006693189963698387,0.0077148774289526045,0.8675691902219987,0.10562500357627869,38.19029235839844
qwen3.5-9b,C,23,24,random,R_role,0.25,0.25,0.004149230662733316,0.003550071868812665,0.004840897116810083,0.0007999539375305176,0.003733360441401601,0.006693189963698387,0.0077148774289526045,0.8675691902219987,0.10562500357627869,20.40843391418457
qwen3.5-9b,C,23,27,random,R_harm,0.25,0.25,0.0005380844813771546,-0.00032391510612796994,0.0013479586457833643,-0.0004000067710876465,0.003733360441401601,0.006693189963698387,0.0077148774289526045,0.8675691902219987,0.10562500357627869,70.2427978515625
qwen3.5-9b,C,23,27,random,R_control,0.25,0.25,-0.0006587074603885412,-0.0019180999748641624,0.0006203355951583939,0.0004000067710876465,0.003733360441401601,0.006693189963698387,0.0077148774289526045,0.8675691902219987,0.10562500357627869,46.31264114379883
qwen3.5-9b,C,23,27,random,R_role,0.25,0.25,0.006492598447948694,0.005503843468613922,0.007498105557169765,-0.0023999810218811035,0.003733360441401601,0.006693189963698387,0.0077148774289526045,0.8675691902219987,0.10562500357627869,22.936437606811523
qwen3.5-9b,C,23,31,random,R_harm,0.25,0.25,-0.005730871111154556,-0.007863329839892685,-0.003567093866877259,0.0,0.003733360441401601,0.006693189963698387,0.0077148774289526045,0.8675691902219987,0.10562500357627869,118.91390991210938
qwen3.5-9b,C,23,31,random,R_control,0.25,0.25,-0.011462840251624584,-0.013553816825151443,-0.009355411655269564,-0.0003999471664428711,0.003733360441401601,0.006693189963698387,0.0077148774289526045,0.8675691902219987,0.10562500357627869,76.66504669189453
qwen3.5-9b,C,23,31,random,R_role,0.25,0.25,-0.027598056942224503,-0.03463357491418719,-0.020786094991490263,-0.016400009393692017,0.003733360441401601,0.006693189963698387,0.0077148774289526045,0.8675691902219987,0.10562500357627869,60.2837028503418
qwen3.5-9b,C,23,24,random,R_harm,-0.25,0.25,-0.0008913975907489657,-0.001267329161055386,-0.0005248302943073214,0.0,0.0032039745710790157,0.005563145503401756,0.0077148774289526045,0.721093180628409,-0.0871874988079071,57.48166275024414
qwen3.5-9b,C,23,24,random,R_control,-0.25,0.25,-0.0026706389617174864,-0.00329815951990895,-0.0020467790716793394,0.0,0.0032039745710790157,0.005563145503401756,0.0077148774289526045,0.721093180628409,-0.0871874988079071,38.19029235839844
qwen3.5-9b,C,23,24,random,R_role,-0.25,0.25,-0.009751065634191036,-0.010315511631779373,-0.0091858412604779,-0.000800013542175293,0.0032039745710790157,0.005563145503401756,0.0077148774289526045,0.721093180628409,-0.0871874988079071,20.40843391418457
qwen3.5-9b,C,23,27,random,R_harm,-0.25,0.25,-0.007572324480861425,-0.008339497027918696,-0.006796279549598694,0.0,0.0032039745710790157,0.005563145503401756,0.0077148774289526045,0.721093180628409,-0.0871874988079071,70.2427978515625
qwen3.5-9b,C,23,27,random,R_control,-0.25,0.25,-0.009038533084094524,-0.00997849223203957,-0.008059692778624596,0.0,0.0032039745710790157,0.005563145503401756,0.0077148774289526045,0.721093180628409,-0.0871874988079071,46.31264114379883
qwen3.5-9b,C,23,27,random,R_role,-0.25,0.25,-0.013221897184848785,-0.014238646533340216,-0.012219996051862836,0.001600027084350586,0.0032039745710790157,0.005563145503401756,0.0077148774289526045,0.721093180628409,-0.0871874988079071,22.936437606811523
qwen3.5-9b,C,23,31,random,R_harm,-0.25,0.25,0.0004290537035558373,-0.0008211707638110965,0.001675955732935108,0.0004000067710876465,0.0032039745710790157,0.005563145503401756,0.0077148774289526045,0.721093180628409,-0.0871874988079071,118.91390991210938
qwen3.5-9b,C,23,31,random,R_control,-0.25,0.25,0.00728501146659255,0.00588783216662705,0.008729018946178257,0.0004000067710876465,0.0032039745710790157,0.005563145503401756,0.0077148774289526045,0.721093180628409,-0.0871874988079071,76.66504669189453
qwen3.5-9b,C,23,31,random,R_role,-0.25,0.25,-0.008684370666742325,-0.014757493045181036,-0.0028264633496291945,0.0004000067710876465,0.0032039745710790157,0.005563145503401756,0.0077148774289526045,0.721093180628409,-0.0871874988079071,60.2837028503418
qwen3.5-9b,C,23,24,random,R_harm,0.5,0.5,-0.006620143074542284,-0.008493859926238656,-0.004884544678498062,0.0,0.014302665367722511,0.025833547115325928,0.030553409596905112,0.8455209240523754,0.14093750715255737,57.48166275024414
qwen3.5-9b,C,23,24,random,R_control,0.5,0.5,-0.007202494889497757,-0.009482679283246398,-0.004866171383764597,0.0,0.014302665367722511,0.025833547115325928,0.030553409596905112,0.8455209240523754,0.14093750715255737,38.19029235839844
