model,stage,steer_layer,relative_depth,source,token_set,alpha,abs_alpha,mean_kl,margin_shift
qwen2.5-7b,B,25,0.9259,R_control,instruction_span,1.0,1.0,0.003017300507053733,0.04570312425494194
qwen2.5-7b,B,25,0.9259,R_control,instruction_span,-1.0,1.0,0.004944216459989548,-0.05351562425494194
qwen2.5-7b,B,25,0.9259,R_control,instruction_span,2.0,2.0,0.060047049075365067,0.006640625186264515
qwen2.5-7b,B,25,0.9259,R_control,instruction_span,-2.0,2.0,0.07498021423816681,-0.014453125186264515
qwen2.5-7b,B,25,0.9259,R_control,instruction_span,4.0,4.0,0.27376967668533325,-0.03847656399011612
qwen2.5-7b,B,25,0.9259,R_control,instruction_span,-4.0,4.0,0.2765553295612335,0.04570312425494194
qwen2.5-7b,B,25,0.9259,R_role,instruction_span,0.25,0.25,0.0004751817905344069,0.01308593712747097
qwen2.5-7b,B,25,0.9259,R_role,instruction_span,-0.25,0.25,0.0005027008592151105,-0.013476562686264515
qwen2.5-7b,B,25,0.9259,R_role,instruction_span,0.5,0.5,0.000655143114272505,0.01015624962747097
qwen2.5-7b,B,25,0.9259,R_role,instruction_span,-0.5,0.5,0.00043683312833309174,-0.01875000074505806
qwen2.5-7b,B,25,0.9259,R_role,instruction_span,1.0,1.0,0.001150632742792368,0.03457031399011612
qwen2.5-7b,B,25,0.9259,R_role,instruction_span,-1.0,1.0,0.0011708700330927968,-0.03847656399011612
qwen2.5-7b,B,25,0.9259,R_role,instruction_span,2.0,2.0,0.0055980682373046875,0.06113281100988388
qwen2.5-7b,B,25,0.9259,R_role,instruction_span,-2.0,2.0,0.005291186273097992,-0.04765624925494194
qwen2.5-7b,B,25,0.9259,R_role,instruction_span,4.0,4.0,0.05913574621081352,0.13339844346046448
qwen2.5-7b,B,25,0.9259,R_role,instruction_span,-4.0,4.0,0.043001335114240646,-0.0869140625
qwen2.5-7b,B,25,0.9259,R_harm,t_inst_only,0.25,0.25,0.0002694653521757573,-0.0003906250058207661
qwen2.5-7b,B,25,0.9259,R_harm,t_inst_only,-0.25,0.25,0.0003840341232717037,0.0023437500931322575
qwen2.5-7b,B,25,0.9259,R_harm,t_inst_only,0.5,0.5,0.0003291150787845254,0.01718750037252903
qwen2.5-7b,B,25,0.9259,R_harm,t_inst_only,-0.5,0.5,0.0003437881823629141,-0.01796874962747097
qwen2.5-7b,B,25,0.9259,R_harm,t_inst_only,1.0,1.0,0.0004910098505206406,0.0054687499068677425
qwen2.5-7b,B,25,0.9259,R_harm,t_inst_only,-1.0,1.0,0.000313099124468863,-0.02851562574505806
qwen2.5-7b,B,25,0.9259,R_harm,t_inst_only,2.0,2.0,0.0004711373767349869,0.0185546875
qwen2.5-7b,B,25,0.9259,R_harm,t_inst_only,-2.0,2.0,0.00040648915455676615,-0.03261718899011612
qwen2.5-7b,B,25,0.9259,R_harm,t_inst_only,4.0,4.0,0.0005398999783210456,0.01992187462747097
qwen2.5-7b,B,25,0.9259,R_harm,t_inst_only,-4.0,4.0,0.0005181744927540421,-0.02695312537252903
qwen2.5-7b,B,25,0.9259,R_control,t_inst_only,0.25,0.25,0.0003602435754146427,0.0013671874767169356
qwen2.5-7b,B,25,0.9259,R_control,t_inst_only,-0.25,0.25,0.0003193736483808607,-0.01679687574505806
qwen2.5-7b,B,25,0.9259,R_control,t_inst_only,0.5,0.5,0.0002866429858841002,0.01015624962747097
qwen2.5-7b,B,25,0.9259,R_control,t_inst_only,-0.5,0.5,0.00036749086575582623,-0.02285156212747097
qwen2.5-7b,B,25,0.9259,R_control,t_inst_only,1.0,1.0,0.0005957056418992579,0.01015624962747097
qwen2.5-7b,B,25,0.9259,R_control,t_inst_only,-1.0,1.0,0.00035730181843973696,-0.015625
qwen2.5-7b,B,25,0.9259,R_control,t_inst_only,2.0,2.0,0.0002995666873175651,0.009960937313735485
qwen2.5-7b,B,25,0.9259,R_control,t_inst_only,-2.0,2.0,0.0005075375665910542,-0.0062500000931322575
qwen2.5-7b,B,25,0.9259,R_control,t_inst_only,4.0,4.0,0.0007206877344287932,-0.0074218749068677425
qwen2.5-7b,B,25,0.9259,R_control,t_inst_only,-4.0,4.0,0.0006736383656971157,0.01601562462747097
qwen2.5-7b,B,25,0.9259,R_role,t_inst_only,0.25,0.25,0.00030096445698291063,0.006640625186264515
qwen2.5-7b,B,25,0.9259,R_role,t_inst_only,-0.25,0.25,0.0003013010718859732,-0.001953125
qwen2.5-7b,B,25,0.9259,R_role,t_inst_only,0.5,0.5,0.0003379664267413318,0.0025390624068677425
qwen2.5-7b,B,25,0.9259,R_role,t_inst_only,-0.5,0.5,0.00033623669878579676,-0.0029296875
qwen2.5-7b,B,25,0.9259,R_role,t_inst_only,1.0,1.0,0.0004917606129311025,-0.0037109374534338713
qwen2.5-7b,B,25,0.9259,R_role,t_inst_only,-1.0,1.0,0.000147025435580872,-0.01015624962747097
qwen2.5-7b,B,25,0.9259,R_role,t_inst_only,2.0,2.0,0.0004612067714333534,0.011914062313735485
qwen2.5-7b,B,25,0.9259,R_role,t_inst_only,-2.0,2.0,0.0004793141852132976,-0.0244140625
qwen2.5-7b,B,25,0.9259,R_role,t_inst_only,4.0,4.0,0.0005598352290689945,0.008593750186264515
qwen2.5-7b,B,25,0.9259,R_role,t_inst_only,-4.0,4.0,0.0007319520227611065,-0.0439453125
qwen2.5-7b,B,25,0.9259,R_harm,post_instruction,0.25,0.25,0.01847117580473423,4.216601371765137
qwen2.5-7b,B,25,0.9259,R_harm,post_instruction,-0.25,0.25,0.03175824135541916,-2.9853515625
qwen2.5-7b,B,25,0.9259,R_harm,post_instruction,0.5,0.5,0.12081529945135117,8.013086318969727
qwen2.5-7b,B,25,0.9259,R_harm,post_instruction,-0.5,0.5,0.13752758502960205,-4.563086032867432
qwen2.5-7b,B,25,0.9259,R_harm,post_instruction,1.0,1.0,1.4202077388763428,12.593554496765137
qwen2.5-7b,B,25,0.9259,R_harm,post_instruction,-1.0,1.0,1.4401252269744873,-6.5361328125
qwen2.5-7b,B,25,0.9259,R_harm,post_instruction,2.0,2.0,4.998467445373535,15.674219131469727
qwen2.5-7b,B,25,0.9259,R_harm,post_instruction,-2.0,2.0,8.664268493652344,-8.695116996765137
qwen2.5-7b,B,25,0.9259,R_harm,post_instruction,4.0,4.0,7.169960021972656,15.774595260620117
qwen2.5-7b,B,25,0.9259,R_harm,post_instruction,-4.0,4.0,3.231468915939331,-0.1337890625
qwen2.5-7b,B,25,0.9259,R_control,post_instruction,0.25,0.25,0.042915232479572296,5.639257907867432
qwen2.5-7b,B,25,0.9259,R_control,post_instruction,-0.25,0.25,0.04964344948530197,-4.455273628234863
qwen2.5-7b,B,25,0.9259,R_control,post_instruction,0.5,0.5,0.2643740177154541,11.0029296875
qwen2.5-7b,B,25,0.9259,R_control,post_instruction,-0.5,0.5,0.23179587721824646,-7.6611328125
qwen2.5-7b,B,25,0.9259,R_control,post_instruction,1.0,1.0,3.423072338104248,18.593358993530273
qwen2.5-7b,B,25,0.9259,R_control,post_instruction,-1.0,1.0,3.1055684089660645,-11.774805068969727
qwen2.5-7b,B,25,0.9259,R_control,post_instruction,2.0,2.0,8.44875717163086,23.873388290405273
qwen2.5-7b,B,25,0.9259,R_control,post_instruction,-2.0,2.0,9.582096099853516,-15.659960746765137
qwen2.5-7b,B,25,0.9259,R_control,post_instruction,4.0,4.0,10.084525108337402,22.774999618530273
qwen2.5-7b,B,25,0.9259,R_control,post_instruction,-4.0,4.0,8.011884689331055,-11.7822265625
qwen2.5-7b,B,25,0.9259,R_role,post_instruction,0.25,0.25,0.0048544881865382195,0.14023438096046448
qwen2.5-7b,B,25,0.9259,R_role,post_instruction,-0.25,0.25,0.003923597279936075,-0.11093749850988388
qwen2.5-7b,B,25,0.9259,R_role,post_instruction,0.5,0.5,0.01813558116555214,0.30000001192092896
qwen2.5-7b,B,25,0.9259,R_role,post_instruction,-0.5,0.5,0.013497373089194298,-0.2099609375
qwen2.5-7b,B,25,0.9259,R_role,post_instruction,1.0,1.0,0.06838913261890411,0.6952148675918579
qwen2.5-7b,B,25,0.9259,R_role,post_instruction,-1.0,1.0,0.05153614282608032,-0.2767578065395355
qwen2.5-7b,B,25,0.9259,R_role,post_instruction,2.0,2.0,0.28994467854499817,1.669287085533142
qwen2.5-7b,B,25,0.9259,R_role,post_instruction,-2.0,2.0,0.1663590669631958,-0.17949219048023224
qwen2.5-7b,B,25,0.9259,R_role,post_instruction,4.0,4.0,1.135888934135437,2.9292969703674316
qwen2.5-7b,B,25,0.9259,R_role,post_instruction,-4.0,4.0,0.5867303013801575,0.564648449420929
qwen2.5-7b,B,26,0.963,R_harm,all_real,0.25,0.25,0.020127607509493828,3.6146483421325684
qwen2.5-7b,B,26,0.963,R_harm,all_real,-0.25,0.25,0.02932846173644066,-2.8501954078674316
qwen2.5-7b,B,26,0.963,R_harm,all_real,0.5,0.5,0.09407252818346024,7.0869140625
qwen2.5-7b,B,26,0.963,R_harm,all_real,-0.5,0.5,0.12526342272758484,-4.598242282867432
qwen2.5-7b,B,26,0.963,R_harm,all_real,1.0,1.0,0.979975700378418,11.902148246765137
qwen2.5-7b,B,26,0.963,R_harm,all_real,-1.0,1.0,1.2364675998687744,-6.200585842132568
qwen2.5-7b,B,26,0.963,R_harm,all_real,2.0,2.0,4.936800003051758,15.950976371765137
qwen2.5-7b,B,26,0.963,R_harm,all_real,-2.0,2.0,10.916055679321289,-5.409570217132568
qwen2.5-7b,B,26,0.963,R_harm,all_real,4.0,4.0,7.432692050933838,18.07344627380371
qwen2.5-7b,B,26,0.963,R_harm,all_real,-4.0,4.0,8.644380569458008,11.192773818969727
qwen2.5-7b,B,26,0.963,R_control,all_real,0.25,0.25,0.0490746796131134,4.8271484375
qwen2.5-7b,B,26,0.963,R_control,all_real,-0.25,0.25,0.05024505406618118,-4.144140720367432
qwen2.5-7b,B,26,0.963,R_control,all_real,0.5,0.5,0.2471451759338379,9.743555068969727
qwen2.5-7b,B,26,0.963,R_control,all_real,-0.5,0.5,0.2343459129333496,-7.450585842132568
qwen2.5-7b,B,26,0.963,R_control,all_real,1.0,1.0,2.457277774810791,17.678028106689453
qwen2.5-7b,B,26,0.963,R_control,all_real,-1.0,1.0,2.740935802459717,-11.528711318969727
qwen2.5-7b,B,26,0.963,R_control,all_real,2.0,2.0,8.224711418151855,24.7160587310791
qwen2.5-7b,B,26,0.963,R_control,all_real,-2.0,2.0,9.210615158081055,-14.184961318969727
qwen2.5-7b,B,26,0.963,R_control,all_real,4.0,4.0,10.818878173828125,26.822362899780273
qwen2.5-7b,B,26,0.963,R_control,all_real,-4.0,4.0,8.247786521911621,-11.487500190734863
qwen2.5-7b,B,26,0.963,R_role,all_real,0.25,0.25,0.005057054106146097,0.010449218563735485
qwen2.5-7b,B,26,0.963,R_role,all_real,-0.25,0.25,0.0033486844040453434,0.01328125037252903
qwen2.5-7b,B,26,0.963,R_role,all_real,0.5,0.5,0.01743156835436821,0.04707031324505806
qwen2.5-7b,B,26,0.963,R_role,all_real,-0.5,0.5,0.011932099238038063,0.03925781324505806
qwen2.5-7b,B,26,0.963,R_role,all_real,1.0,1.0,0.06633572280406952,0.17265625298023224
qwen2.5-7b,B,26,0.963,R_role,all_real,-1.0,1.0,0.04879385977983475,0.14667968451976776
qwen2.5-7b,B,26,0.963,R_role,all_real,2.0,2.0,0.2709394693374634,0.5933593511581421
qwen2.5-7b,B,26,0.963,R_role,all_real,-2.0,2.0,0.16851463913917542,0.4751953184604645
qwen2.5-7b,B,26,0.963,R_role,all_real,4.0,4.0,0.998885989189148,0.8011718988418579
qwen2.5-7b,B,26,0.963,R_role,all_real,-4.0,4.0,0.643047571182251,1.215429663658142
qwen2.5-7b,B,26,0.963,R_harm,instruction_span,0.25,0.25,0.00037617029738612473,-0.01113281212747097
qwen2.5-7b,B,26,0.963,R_harm,instruction_span,-0.25,0.25,0.00041135065839625895,0.0062500000931322575
qwen2.5-7b,B,26,0.963,R_harm,instruction_span,0.5,0.5,0.00046710832975804806,-0.02656250074505806
qwen2.5-7b,B,26,0.963,R_harm,instruction_span,-0.5,0.5,0.0011011246824637055,0.0021484375465661287
qwen2.5-7b,B,26,0.963,R_harm,instruction_span,1.0,1.0,0.0006802409770898521,-0.04374999925494194
qwen2.5-7b,B,26,0.963,R_harm,instruction_span,-1.0,1.0,0.005065090022981167,0.0205078125
qwen2.5-7b,B,26,0.963,R_harm,instruction_span,2.0,2.0,0.009957668371498585,-0.09238281100988388
qwen2.5-7b,B,26,0.963,R_harm,instruction_span,-2.0,2.0,0.0230570025742054,0.03925781324505806
qwen2.5-7b,B,26,0.963,R_harm,instruction_span,4.0,4.0,0.052737217396497726,-0.16152343153953552
qwen2.5-7b,B,26,0.963,R_harm,instruction_span,-4.0,4.0,0.06094368174672127,0.06640625
qwen2.5-7b,B,26,0.963,R_control,instruction_span,0.25,0.25,0.0005158270942047238,-0.0003906250058207661
qwen2.5-7b,B,26,0.963,R_control,instruction_span,-0.25,0.25,0.0003796959645114839,0.0126953125
qwen2.5-7b,B,26,0.963,R_control,instruction_span,0.5,0.5,0.000681433011777699,-0.009765625
qwen2.5-7b,B,26,0.963,R_control,instruction_span,-0.5,0.5,0.0014185577165335417,0.01523437537252903
qwen2.5-7b,B,26,0.963,R_control,instruction_span,1.0,1.0,0.001109162112697959,-0.02128906175494194
qwen2.5-7b,B,26,0.963,R_control,instruction_span,-1.0,1.0,0.00931691937148571,0.02812499925494194
qwen2.5-7b,B,26,0.963,R_control,instruction_span,2.0,2.0,0.016685839742422104,-0.03457031399011612
qwen2.5-7b,B,26,0.963,R_control,instruction_span,-2.0,2.0,0.03271372243762016,0.07460937649011612
qwen2.5-7b,B,26,0.963,R_control,instruction_span,4.0,4.0,0.0625564306974411,-0.06699218600988388
qwen2.5-7b,B,26,0.963,R_control,instruction_span,-4.0,4.0,0.06887020915746689,0.10546875
qwen2.5-7b,B,26,0.963,R_role,instruction_span,0.25,0.25,0.00024285935796797276,0.00390625
qwen2.5-7b,B,26,0.963,R_role,instruction_span,-0.25,0.25,0.0003386646567378193,-0.008593750186264515
qwen2.5-7b,B,26,0.963,R_role,instruction_span,0.5,0.5,0.0004991077585145831,0.0037109374534338713
qwen2.5-7b,B,26,0.963,R_role,instruction_span,-0.5,0.5,0.000380276091163978,-0.01328125037252903
qwen2.5-7b,B,26,0.963,R_role,instruction_span,1.0,1.0,0.0006516412831842899,0.0263671875
qwen2.5-7b,B,26,0.963,R_role,instruction_span,-1.0,1.0,0.0005545525345951319,-0.015625
qwen2.5-7b,B,26,0.963,R_role,instruction_span,2.0,2.0,0.00529465964064002,0.02558593824505806
qwen2.5-7b,B,26,0.963,R_role,instruction_span,-2.0,2.0,0.0016789824003353715,-0.03378906100988388
qwen2.5-7b,B,26,0.963,R_role,instruction_span,4.0,4.0,0.03139146789908409,0.05722656100988388
qwen2.5-7b,B,26,0.963,R_role,instruction_span,-4.0,4.0,0.010654982179403305,-0.056640625
qwen2.5-7b,B,26,0.963,R_harm,t_inst_only,0.25,0.25,0.00021402060519903898,-0.0015625000232830644
qwen2.5-7b,B,26,0.963,R_harm,t_inst_only,-0.25,0.25,0.0001336296263616532,-0.0015625000232830644
qwen2.5-7b,B,26,0.963,R_harm,t_inst_only,0.5,0.5,9.014616080094129e-05,0.0023437500931322575
qwen2.5-7b,B,26,0.963,R_harm,t_inst_only,-0.5,0.5,0.00018456789257470518,-0.01015624962747097
qwen2.5-7b,B,26,0.963,R_harm,t_inst_only,1.0,1.0,8.024671114981174e-05,0.010937499813735485
qwen2.5-7b,B,26,0.963,R_harm,t_inst_only,-1.0,1.0,0.00011499511310830712,-0.0107421875
qwen2.5-7b,B,26,0.963,R_harm,t_inst_only,2.0,2.0,0.0003433535748627037,-0.005859375
qwen2.5-7b,B,26,0.963,R_harm,t_inst_only,-2.0,2.0,0.0001573234621901065,0.0015625000232830644
qwen2.5-7b,B,26,0.963,R_harm,t_inst_only,4.0,4.0,0.0002778261841740459,-0.01015624962747097
qwen2.5-7b,B,26,0.963,R_harm,t_inst_only,-4.0,4.0,0.00018544071645010263,0.006054687313735485
qwen2.5-7b,B,26,0.963,R_control,t_inst_only,0.25,0.25,0.0001906978723127395,-0.0048828125
qwen2.5-7b,B,26,0.963,R_control,t_inst_only,-0.25,0.25,0.00010642355482559651,0.0027343749534338713
qwen2.5-7b,B,26,0.963,R_control,t_inst_only,0.5,0.5,0.00018137230654247105,-0.0042968750931322575
qwen2.5-7b,B,26,0.963,R_control,t_inst_only,-0.5,0.5,0.00023847268312238157,-0.0015625000232830644
qwen2.5-7b,B,26,0.963,R_control,t_inst_only,1.0,1.0,0.00023807122488506138,0.0042968750931322575
qwen2.5-7b,B,26,0.963,R_control,t_inst_only,-1.0,1.0,0.0002628682123031467,0.005664062686264515
qwen2.5-7b,B,26,0.963,R_control,t_inst_only,2.0,2.0,0.00021339437807910144,0.0035156249068677425
qwen2.5-7b,B,26,0.963,R_control,t_inst_only,-2.0,2.0,0.00033053336665034294,0.0035156249068677425
qwen2.5-7b,B,26,0.963,R_control,t_inst_only,4.0,4.0,0.0003815995005425066,0.0023437500931322575
qwen2.5-7b,B,26,0.963,R_control,t_inst_only,-4.0,4.0,0.0004177300725132227,0.01171875
qwen2.5-7b,B,26,0.963,R_role,t_inst_only,0.25,0.25,0.00019922349019907415,0.0023437500931322575
qwen2.5-7b,B,26,0.963,R_role,t_inst_only,-0.25,0.25,0.00010892061982303858,0.004687500186264515
qwen2.5-7b,B,26,0.963,R_role,t_inst_only,0.5,0.5,0.0002349178248550743,-0.0015625000232830644
qwen2.5-7b,B,26,0.963,R_role,t_inst_only,-0.5,0.5,0.00018834610818885267,-0.01015624962747097
qwen2.5-7b,B,26,0.963,R_role,t_inst_only,1.0,1.0,0.0002667797089088708,0.008593750186264515
qwen2.5-7b,B,26,0.963,R_role,t_inst_only,-1.0,1.0,6.929553637746722e-05,-0.00839843787252903
qwen2.5-7b,B,26,0.963,R_role,t_inst_only,2.0,2.0,0.0001387975353281945,0.009960937313735485
qwen2.5-7b,B,26,0.963,R_role,t_inst_only,-2.0,2.0,0.00019638726371340454,-0.0064453124068677425
qwen2.5-7b,B,26,0.963,R_role,t_inst_only,4.0,4.0,0.00016718838014639914,0.01230468787252903
qwen2.5-7b,B,26,0.963,R_role,t_inst_only,-4.0,4.0,0.00026793882716447115,-0.01601562462747097
qwen2.5-7b,B,26,0.963,R_harm,post_instruction,0.25,0.25,0.020063983276486397,3.6341795921325684
qwen2.5-7b,B,26,0.963,R_harm,post_instruction,-0.25,0.25,0.0290837325155735,-2.873046875
qwen2.5-7b,B,26,0.963,R_harm,post_instruction,0.5,0.5,0.09328774362802505,7.139257907867432
qwen2.5-7b,B,26,0.963,R_harm,post_instruction,-0.5,0.5,0.12057700008153915,-4.623242378234863
qwen2.5-7b,B,26,0.963,R_harm,post_instruction,1.0,1.0,0.9918981790542603,12.008398056030273
qwen2.5-7b,B,26,0.963,R_harm,post_instruction,-1.0,1.0,1.2274211645126343,-6.2294921875
qwen2.5-7b,B,26,0.963,R_harm,post_instruction,2.0,2.0,4.96868371963501,16.189453125
qwen2.5-7b,B,26,0.963,R_harm,post_instruction,-2.0,2.0,10.836605072021484,-5.388085842132568
qwen2.5-7b,B,26,0.963,R_harm,post_instruction,4.0,4.0,7.512367248535156,18.300861358642578
qwen2.5-7b,B,26,0.963,R_harm,post_instruction,-4.0,4.0,8.643437385559082,11.359960556030273
qwen2.5-7b,B,26,0.963,R_control,post_instruction,0.25,0.25,0.04806036874651909,4.831835746765137
qwen2.5-7b,B,26,0.963,R_control,post_instruction,-0.25,0.25,0.048803120851516724,-4.166406154632568
qwen2.5-7b,B,26,0.963,R_control,post_instruction,0.5,0.5,0.24512088298797607,9.759180068969727
qwen2.5-7b,B,26,0.963,R_control,post_instruction,-0.5,0.5,0.22672919929027557,-7.497460842132568
qwen2.5-7b,B,26,0.963,R_control,post_instruction,1.0,1.0,2.4340081214904785,17.640819549560547
qwen2.5-7b,B,26,0.963,R_control,post_instruction,-1.0,1.0,2.7373836040496826,-11.6162109375
qwen2.5-7b,B,26,0.963,R_control,post_instruction,2.0,2.0,8.171674728393555,24.7393741607666
qwen2.5-7b,B,26,0.963,R_control,post_instruction,-2.0,2.0,9.217061042785645,-14.318163871765137
qwen2.5-7b,B,26,0.963,R_control,post_instruction,4.0,4.0,10.843539237976074,26.8798828125
qwen2.5-7b,B,26,0.963,R_control,post_instruction,-4.0,4.0,8.157110214233398,-11.4658203125
qwen2.5-7b,B,26,0.963,R_role,post_instruction,0.25,0.25,0.004704639315605164,0.014843749813735485
qwen2.5-7b,B,26,0.963,R_role,post_instruction,-0.25,0.25,0.0032730516977608204,0.025390625
qwen2.5-7b,B,26,0.963,R_role,post_instruction,0.5,0.5,0.017442481592297554,0.008593750186264515
qwen2.5-7b,B,26,0.963,R_role,post_instruction,-0.5,0.5,0.0121082728728652,0.05019531399011612
qwen2.5-7b,B,26,0.963,R_role,post_instruction,1.0,1.0,0.06757397949695587,0.13881835341453552
qwen2.5-7b,B,26,0.963,R_role,post_instruction,-1.0,1.0,0.04892772063612938,0.16660156846046448
qwen2.5-7b,B,26,0.963,R_role,post_instruction,2.0,2.0,0.2698156237602234,0.4710937440395355
qwen2.5-7b,B,26,0.963,R_role,post_instruction,-2.0,2.0,0.1638972908258438,0.5142577886581421
qwen2.5-7b,B,26,0.963,R_role,post_instruction,4.0,4.0,0.9692818522453308,0.5771484375
qwen2.5-7b,B,26,0.963,R_role,post_instruction,-4.0,4.0,0.5995033383369446,1.295507788658142
