model,stage,steer_layer,read_layer,read_position,gate_read_layer,relative_read_depth,source,target,alpha,abs_alpha,delta,ci_low,ci_high,delta_auc,mean_kl,kl_harmless,random_kl_harmless,content_ratio,refusal_rate,d_refusal,d_refusal_harmful,d_refusal_harmless,margin_shift,class_gap
qwen2.5-7b,C,11,26,t_post_inst,False,0.963,R_harm,R_harm,-0.5,0.5,-0.02492406591773033,-0.03415711969137192,-0.016752004623413086,0.0,0.07394745945930481,0.11756634712219238,0.014689640840515494,8.003350687644634,0.36,-0.030000000000000027,-0.06000000000000005,0.0,0.39457032084465027,179.00741577148438
qwen2.5-7b,C,11,26,t_post_inst,False,0.963,R_harm,R_control,-0.5,0.5,-0.0005442894762381911,-0.008613141253590584,0.006583251990377903,-0.021600008010864258,0.07394745945930481,0.11756634712219238,0.014689640840515494,8.003350687644634,0.36,-0.030000000000000027,-0.06000000000000005,0.0,0.39457032084465027,215.32594299316406
qwen2.5-7b,C,11,26,t_post_inst,False,0.963,R_harm,R_role,-0.5,0.5,0.0511743500828743,0.042165499180555344,0.06012320518493652,-0.000800013542175293,0.07394745945930481,0.11756634712219238,0.014689640840515494,8.003350687644634,0.36,-0.030000000000000027,-0.06000000000000005,0.0,0.39457032084465027,80.88102722167969
qwen2.5-7b,C,11,27,t_inst,True,1.0,R_harm,R_harm,-0.5,0.5,-0.01085612177848816,-0.013159138150513172,-0.008674288168549538,-0.0015999674797058105,0.07394745945930481,0.11756634712219238,0.014689640840515494,8.003350687644634,0.36,-0.030000000000000027,-0.06000000000000005,0.0,0.39457032084465027,154.11947631835938
qwen2.5-7b,C,11,27,t_inst,True,1.0,R_harm,R_role,-0.5,0.5,-0.009215322323143482,-0.01194730494171381,-0.006363613996654749,0.0055999755859375,0.07394745945930481,0.11756634712219238,0.014689640840515494,8.003350687644634,0.36,-0.030000000000000027,-0.06000000000000005,0.0,0.39457032084465027,287.7930908203125
qwen2.5-7b,C,11,27,t_post_inst,True,1.0,R_harm,R_harm,-0.5,0.5,-0.028455868363380432,-0.03744303807616234,-0.020399222150444984,0.0012000203132629395,0.07394745945930481,0.11756634712219238,0.014689640840515494,8.003350687644634,0.36,-0.030000000000000027,-0.06000000000000005,0.0,0.39457032084465027,206.776123046875
qwen2.5-7b,C,11,27,t_post_inst,True,1.0,R_harm,R_control,-0.5,0.5,-0.002675446681678295,-0.010320725850760937,0.004202551674097776,-0.019200026988983154,0.07394745945930481,0.11756634712219238,0.014689640840515494,8.003350687644634,0.36,-0.030000000000000027,-0.06000000000000005,0.0,0.39457032084465027,248.392822265625
qwen2.5-7b,C,11,27,t_post_inst,True,1.0,R_harm,R_role,-0.5,0.5,0.045567531138658524,0.0345931276679039,0.05734558776021004,0.011599987745285034,0.07394745945930481,0.11756634712219238,0.014689640840515494,8.003350687644634,0.36,-0.030000000000000027,-0.06000000000000005,0.0,0.39457032084465027,98.8310775756836
qwen2.5-7b,C,11,12,t_inst,True,0.4444,R_harm,R_harm,1.0,1.0,0.0346079058945179,0.03286498412489891,0.036269254982471466,0.0007999539375305176,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,23.19648551940918
qwen2.5-7b,C,11,12,t_inst,True,0.4444,R_harm,R_role,1.0,1.0,-0.013575423508882523,-0.01582307741045952,-0.011288228444755077,0.000800013542175293,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,11.783050537109375
qwen2.5-7b,C,11,12,t_post_inst,True,0.4444,R_harm,R_harm,1.0,1.0,0.9078554511070251,0.9042448401451111,0.9115371704101562,0.0,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,8.569408416748047
qwen2.5-7b,C,11,12,t_post_inst,True,0.4444,R_harm,R_control,1.0,1.0,0.029595039784908295,0.018990712240338326,0.040387459099292755,0.03359997272491455,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,4.886378765106201
qwen2.5-7b,C,11,12,t_post_inst,True,0.4444,R_harm,R_role,1.0,1.0,-0.14031623303890228,-0.14440138638019562,-0.13631069660186768,-0.03959999606013298,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,16.006458282470703
qwen2.5-7b,C,11,13,t_inst,False,0.4815,R_harm,R_harm,1.0,1.0,0.03043394722044468,0.028616875410079956,0.0323125459253788,0.0004000067710876465,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,24.594966888427734
qwen2.5-7b,C,11,13,t_inst,False,0.4815,R_harm,R_role,1.0,1.0,-0.011732691898941994,-0.01430615782737732,-0.009020056575536728,-0.004799962043762207,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,12.813532829284668
qwen2.5-7b,C,11,13,t_post_inst,False,0.4815,R_harm,R_harm,1.0,1.0,0.6524481177330017,0.640735924243927,0.6644929647445679,0.0004000067710876465,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,12.144042015075684
qwen2.5-7b,C,11,13,t_post_inst,False,0.4815,R_harm,R_control,1.0,1.0,0.000613231910392642,-0.027065984904766083,0.029488014057278633,0.06319999694824219,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,8.437129020690918
qwen2.5-7b,C,11,13,t_post_inst,False,0.4815,R_harm,R_role,1.0,1.0,-0.11974593997001648,-0.12335804104804993,-0.11631330847740173,-0.013999998569488525,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,20.036767959594727
qwen2.5-7b,C,11,14,t_inst,False,0.5185,R_harm,R_harm,1.0,1.0,0.026416780427098274,0.02425253950059414,0.028775867074728012,0.0,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,26.002429962158203
qwen2.5-7b,C,11,14,t_inst,False,0.5185,R_harm,R_role,1.0,1.0,-0.012412870302796364,-0.014470433816313744,-0.01032951194792986,0.0040000081062316895,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,13.323630332946777
qwen2.5-7b,C,11,14,t_post_inst,False,0.5185,R_harm,R_harm,1.0,1.0,0.47559109330177307,0.46154069900512695,0.48966890573501587,-0.0004000067710876465,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,15.548545837402344
qwen2.5-7b,C,11,14,t_post_inst,False,0.5185,R_harm,R_control,1.0,1.0,-0.006145163904875517,-0.035912156105041504,0.0251699797809124,0.0559999942779541,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,13.455118179321289
qwen2.5-7b,C,11,14,t_post_inst,False,0.5185,R_harm,R_role,1.0,1.0,-0.12714636325836182,-0.13288018107414246,-0.12147612869739532,0.012400001287460327,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,21.35089111328125
qwen2.5-7b,C,11,15,t_inst,False,0.5556,R_harm,R_harm,1.0,1.0,0.021565256640315056,0.019305255264043808,0.023859750479459763,0.000800013542175293,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,28.28249168395996
qwen2.5-7b,C,11,15,t_inst,False,0.5556,R_harm,R_role,1.0,1.0,-0.002215371001511812,-0.004961482249200344,0.0008377070771530271,-0.0031999945640563965,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,14.999579429626465
qwen2.5-7b,C,11,15,t_post_inst,False,0.5556,R_harm,R_harm,1.0,1.0,0.3749678134918213,0.3616851270198822,0.38909539580345154,-0.0023999810218811035,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,17.492000579833984
qwen2.5-7b,C,11,15,t_post_inst,False,0.5556,R_harm,R_control,1.0,1.0,-0.015309236012399197,-0.03896874561905861,0.009342276491224766,0.03680002689361572,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,16.464874267578125
qwen2.5-7b,C,11,15,t_post_inst,False,0.5556,R_harm,R_role,1.0,1.0,-0.10697995126247406,-0.1132069006562233,-0.10117387771606445,0.012400001287460327,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,22.532222747802734
qwen2.5-7b,C,11,16,t_inst,False,0.5926,R_harm,R_harm,1.0,1.0,0.019613545387983322,0.017131274566054344,0.022173870354890823,0.0007999539375305176,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,29.47056007385254
qwen2.5-7b,C,11,16,t_inst,False,0.5926,R_harm,R_role,1.0,1.0,-0.007470116019248962,-0.009964230470359325,-0.0047875093296170235,-0.0020000338554382324,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,15.900063514709473
qwen2.5-7b,C,11,16,t_post_inst,False,0.5926,R_harm,R_harm,1.0,1.0,0.26984846591949463,0.2553412914276123,0.28496628999710083,-0.004799962043762207,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,20.231300354003906
qwen2.5-7b,C,11,16,t_post_inst,False,0.5926,R_harm,R_control,1.0,1.0,-0.007585946470499039,-0.02586277760565281,0.01161052007228136,0.034399986267089844,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,20.40221405029297
qwen2.5-7b,C,11,16,t_post_inst,False,0.5926,R_harm,R_role,1.0,1.0,-0.0953771099448204,-0.10084838420152664,-0.09023995697498322,0.009599998593330383,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,21.879907608032227
qwen2.5-7b,C,11,17,t_inst,False,0.6296,R_harm,R_harm,1.0,1.0,0.016373610123991966,0.013542383909225464,0.019268453121185303,0.0004000067710876465,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,31.923948287963867
qwen2.5-7b,C,11,17,t_inst,False,0.6296,R_harm,R_role,1.0,1.0,-0.004702446516603231,-0.007440846413373947,-0.002030452713370323,-0.0012000203132629395,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,17.744375228881836
qwen2.5-7b,C,11,17,t_post_inst,False,0.6296,R_harm,R_harm,1.0,1.0,0.1974891871213913,0.1806345283985138,0.21545758843421936,-0.005600035190582275,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,23.48172378540039
qwen2.5-7b,C,11,17,t_post_inst,False,0.6296,R_harm,R_control,1.0,1.0,-0.019353574141860008,-0.036413274705410004,-0.0010592873441055417,0.03240001201629639,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,25.625267028808594
qwen2.5-7b,C,11,17,t_post_inst,False,0.6296,R_harm,R_role,1.0,1.0,-0.08367347717285156,-0.09131687134504318,-0.07608304172754288,0.008400000631809235,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,22.747817993164062
qwen2.5-7b,C,11,18,t_inst,False,0.6667,R_harm,R_harm,1.0,1.0,0.008395903743803501,0.005189507268369198,0.011544093489646912,-0.0012000203132629395,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,36.157508850097656
qwen2.5-7b,C,11,18,t_inst,False,0.6667,R_harm,R_role,1.0,1.0,-0.004427570849657059,-0.008254003711044788,-0.0006688534049317241,0.0059999823570251465,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,21.350358963012695
qwen2.5-7b,C,11,18,t_post_inst,False,0.6667,R_harm,R_harm,1.0,1.0,0.1319321095943451,0.11639773100614548,0.15021584928035736,-0.000800013542175293,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,32.92240524291992
qwen2.5-7b,C,11,18,t_post_inst,False,0.6667,R_harm,R_control,1.0,1.0,0.010746507905423641,-0.005061953794211149,0.027745775878429413,0.020000040531158447,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,36.86245346069336
qwen2.5-7b,C,11,18,t_post_inst,False,0.6667,R_harm,R_role,1.0,1.0,-0.09048216789960861,-0.09956621378660202,-0.081412173807621,0.07039999961853027,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,24.569276809692383
qwen2.5-7b,C,11,19,t_inst,True,0.7037,R_harm,R_harm,1.0,1.0,0.007195270620286465,0.0033148822840303183,0.011115478351712227,0.0,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,41.053977966308594
qwen2.5-7b,C,11,19,t_inst,True,0.7037,R_harm,R_role,1.0,1.0,-0.02634049952030182,-0.030731644481420517,-0.02203216217458248,0.006399989128112793,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,26.831851959228516
qwen2.5-7b,C,11,19,t_post_inst,True,0.7037,R_harm,R_harm,1.0,1.0,0.12041159719228745,0.10360819846391678,0.14002229273319244,0.0,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,42.86072540283203
qwen2.5-7b,C,11,19,t_post_inst,True,0.7037,R_harm,R_control,1.0,1.0,0.02400631457567215,0.0075897048227488995,0.04154480993747711,0.013599991798400879,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,47.84519577026367
qwen2.5-7b,C,11,19,t_post_inst,True,0.7037,R_harm,R_role,1.0,1.0,-0.07769374549388885,-0.0869661346077919,-0.06813227385282516,0.052799999713897705,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,26.519367218017578
qwen2.5-7b,C,11,20,t_inst,False,0.7407,R_harm,R_harm,1.0,1.0,0.002135805319994688,-0.002568562049418688,0.00686153257265687,-0.001999974250793457,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,46.33469772338867
qwen2.5-7b,C,11,20,t_inst,False,0.7407,R_harm,R_role,1.0,1.0,-0.024839229881763458,-0.029043957591056824,-0.02058333158493042,-0.0020000338554382324,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,33.13011932373047
qwen2.5-7b,C,11,20,t_post_inst,False,0.7407,R_harm,R_harm,1.0,1.0,0.0805506482720375,0.06294834613800049,0.10052286088466644,0.0007999539375305176,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,60.96634292602539
qwen2.5-7b,C,11,20,t_post_inst,False,0.7407,R_harm,R_control,1.0,1.0,0.013955222442746162,-0.002052181400358677,0.03143645450472832,0.017199993133544922,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,71.06637573242188
qwen2.5-7b,C,11,20,t_post_inst,False,0.7407,R_harm,R_role,1.0,1.0,-0.0669364482164383,-0.08001118153333664,-0.05314478278160095,0.08080005645751953,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,32.757503509521484
qwen2.5-7b,C,11,21,t_inst,False,0.7778,R_harm,R_harm,1.0,1.0,0.004822984803467989,0.0005632942775264382,0.009090687148272991,-0.000800013542175293,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,54.011131286621094
qwen2.5-7b,C,11,21,t_inst,False,0.7778,R_harm,R_role,1.0,1.0,-0.014852358028292656,-0.018488934263586998,-0.01094882283359766,-0.007200002670288086,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,46.43123245239258
qwen2.5-7b,C,11,21,t_post_inst,False,0.7778,R_harm,R_harm,1.0,1.0,0.08228000998497009,0.0647081732749939,0.10243932902812958,0.0015999674797058105,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,73.05677032470703
qwen2.5-7b,C,11,21,t_post_inst,False,0.7778,R_harm,R_control,1.0,1.0,0.015871301293373108,-0.0003979128960054368,0.03350027650594711,0.020400047302246094,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,86.86335754394531
qwen2.5-7b,C,11,21,t_post_inst,False,0.7778,R_harm,R_role,1.0,1.0,-0.07139269262552261,-0.08572879433631897,-0.05577375739812851,0.07639998197555542,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,37.544498443603516
qwen2.5-7b,C,11,22,t_inst,False,0.8148,R_harm,R_harm,1.0,1.0,0.01478724554181099,0.010857773944735527,0.018728094175457954,-0.0012000203132629395,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,61.18372344970703
qwen2.5-7b,C,11,22,t_inst,False,0.8148,R_harm,R_role,1.0,1.0,-0.010639781132340431,-0.015179342590272427,-0.005860397592186928,-0.010800004005432129,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,56.474693298339844
qwen2.5-7b,C,11,22,t_post_inst,False,0.8148,R_harm,R_harm,1.0,1.0,0.07798415422439575,0.0610123947262764,0.09799455851316452,0.0004000067710876465,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,91.50056457519531
qwen2.5-7b,C,11,22,t_post_inst,False,0.8148,R_harm,R_control,1.0,1.0,0.01648140884935856,0.00038797949673607945,0.03400389477610588,0.024000048637390137,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,108.70890045166016
qwen2.5-7b,C,11,22,t_post_inst,False,0.8148,R_harm,R_role,1.0,1.0,-0.07440653443336487,-0.08905297517776489,-0.05778007209300995,0.06119999289512634,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,44.53217315673828
qwen2.5-7b,C,11,23,t_inst,False,0.8519,R_harm,R_harm,1.0,1.0,0.012734699063003063,0.00849102158099413,0.017053857445716858,-0.0028000473976135254,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,67.62593841552734
qwen2.5-7b,C,11,23,t_inst,False,0.8519,R_harm,R_role,1.0,1.0,0.003886593272909522,-0.0006507809739559889,0.008436668664216995,-0.019599974155426025,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,77.32917022705078
qwen2.5-7b,C,11,23,t_post_inst,False,0.8519,R_harm,R_harm,1.0,1.0,0.06351166218519211,0.04648902639746666,0.08316139876842499,0.000800013542175293,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,113.71144104003906
qwen2.5-7b,C,11,23,t_post_inst,False,0.8519,R_harm,R_control,1.0,1.0,0.0128864124417305,-0.0028142384253442287,0.030266063287854195,0.01919996738433838,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,136.5821990966797
qwen2.5-7b,C,11,23,t_post_inst,False,0.8519,R_harm,R_role,1.0,1.0,-0.06349381804466248,-0.07937053591012955,-0.045567601919174194,0.06839996576309204,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,52.4102897644043
qwen2.5-7b,C,11,24,t_inst,False,0.8889,R_harm,R_harm,1.0,1.0,0.019139235839247704,0.015033404342830181,0.0230657197535038,0.0,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,77.31236267089844
qwen2.5-7b,C,11,24,t_inst,False,0.8889,R_harm,R_role,1.0,1.0,0.012818275950849056,0.007461884059011936,0.018012046813964844,-0.014400005340576172,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,100.3974838256836
qwen2.5-7b,C,11,24,t_post_inst,False,0.8889,R_harm,R_harm,1.0,1.0,0.05847964808344841,0.04131586104631424,0.07829713076353073,0.001600027084350586,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,131.62173461914062
qwen2.5-7b,C,11,24,t_post_inst,False,0.8889,R_harm,R_control,1.0,1.0,0.011088552884757519,-0.004422640893608332,0.028647789731621742,0.02360004186630249,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,160.62220764160156
qwen2.5-7b,C,11,24,t_post_inst,False,0.8889,R_harm,R_role,1.0,1.0,-0.06528162211179733,-0.08359313011169434,-0.0453847199678421,0.04960000514984131,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,58.288108825683594
qwen2.5-7b,C,11,25,t_inst,False,0.9259,R_harm,R_harm,1.0,1.0,0.021232569590210915,0.017363183200359344,0.0251043438911438,0.001199960708618164,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,91.00629425048828
qwen2.5-7b,C,11,25,t_inst,False,0.9259,R_harm,R_role,1.0,1.0,0.027063829824328423,0.02105053700506687,0.03252698853611946,-0.022800028324127197,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,115.74143981933594
qwen2.5-7b,C,11,25,t_post_inst,False,0.9259,R_harm,R_harm,1.0,1.0,0.060713957995176315,0.04351987689733505,0.08078136295080185,0.0,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,157.88023376464844
qwen2.5-7b,C,11,25,t_post_inst,False,0.9259,R_harm,R_control,1.0,1.0,0.01169512141495943,-0.004023210145533085,0.02925569750368595,0.022799968719482422,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,188.26625061035156
qwen2.5-7b,C,11,25,t_post_inst,False,0.9259,R_harm,R_role,1.0,1.0,-0.06809757649898529,-0.08584510535001755,-0.04866991564631462,0.04520004987716675,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,69.53113555908203
qwen2.5-7b,C,11,26,t_inst,False,0.963,R_harm,R_harm,1.0,1.0,0.044897232204675674,0.039795272052288055,0.04972755163908005,0.0015999674797058105,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,108.57701110839844
qwen2.5-7b,C,11,26,t_inst,False,0.963,R_harm,R_role,1.0,1.0,0.049593470990657806,0.0429457426071167,0.056303106248378754,-0.07879996299743652,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,188.54763793945312
qwen2.5-7b,C,11,26,t_post_inst,False,0.963,R_harm,R_harm,1.0,1.0,0.06185553967952728,0.04539019986987114,0.08110237866640091,0.0,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,179.00741577148438
qwen2.5-7b,C,11,26,t_post_inst,False,0.963,R_harm,R_control,1.0,1.0,0.0123665239661932,-0.0027879937551915646,0.02920437976717949,0.024399995803833008,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,215.32594299316406
qwen2.5-7b,C,11,26,t_post_inst,False,0.963,R_harm,R_role,1.0,1.0,-0.07573588937520981,-0.0934571847319603,-0.056578900665044785,0.031199991703033447,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,80.88102722167969
qwen2.5-7b,C,11,27,t_inst,True,1.0,R_harm,R_harm,1.0,1.0,0.049080219119787216,0.043692391365766525,0.05465344712138176,0.002400040626525879,0.29110485315322876,0.37347352504730225,0.06324829393997788,5.9048790375551565,0.44,0.04999999999999999,0.05999999999999994,0.04,-0.5533984303474426,154.11947631835938
