concept,layer,relative_depth,train_auc,auc,auc_ci_low,auc_ci_high,length_only_auc,random_auc,model
R_control_preguard,8,0.2963,0.8093869686126709,0.7630261778831482,0.6733584403991699,0.841882050037384,0.4243775010108948,0.4324476420879364,qwen2.5-7b
R_control_preguard,9,0.3333,0.7672866582870483,0.7320714592933655,0.6527516841888428,0.8049224615097046,0.4243775010108948,0.5652418732643127,qwen2.5-7b
R_control_preguard,10,0.3704,0.7498955130577087,0.7160757184028625,0.6318209171295166,0.7951825857162476,0.4243775010108948,0.5893539786338806,qwen2.5-7b
R_control_preguard,11,0.4074,0.7678787708282471,0.7308273315429688,0.6424770951271057,0.8138817548751831,0.4243775010108948,0.4848780930042267,qwen2.5-7b
R_control_preguard,12,0.4444,0.7752037644386292,0.7495482563972473,0.6700494885444641,0.8200899958610535,0.4243775010108948,0.6569210886955261,qwen2.5-7b
R_control_preguard,13,0.4815,0.8596029281616211,0.8457003831863403,0.7837067246437073,0.8995935320854187,0.4243775010108948,0.6181166768074036,qwen2.5-7b
R_control_preguard,14,0.5185,0.9040160179138184,0.8891258835792542,0.8311069011688232,0.9368508458137512,0.4243775010108948,0.5417814254760742,qwen2.5-7b
R_control_preguard,15,0.5556,0.9093242883682252,0.9011226892471312,0.8478377461433411,0.9454021453857422,0.4243775010108948,0.7293462753295898,qwen2.5-7b
R_control_preguard,16,0.5926,0.9063357710838318,0.9013299942016602,0.8426819443702698,0.9488283395767212,0.4243775010108948,0.3916881382465362,qwen2.5-7b
R_control_preguard,17,0.6296,0.9162870049476624,0.9174146056175232,0.8664124011993408,0.9595286846160888,0.4243775010108948,0.2524363994598388,qwen2.5-7b
R_control_preguard,18,0.6667,0.9600313305854796,0.956100583076477,0.9211181998252868,0.9801582098007202,0.4243775010108948,0.4913356304168701,qwen2.5-7b
R_control_preguard,19,0.7037,0.9647369980812072,0.96060311794281,0.9289390444755554,0.9822593331336976,0.4243775010108948,0.8548535108566284,qwen2.5-7b
R_control_preguard,20,0.7407,0.9698989987373352,0.9733996987342834,0.9501548409461976,0.9891926050186156,0.4243775010108948,0.2394324541091919,qwen2.5-7b
R_control_preguard,21,0.7778,0.9679484367370604,0.9725406765937804,0.947691023349762,0.9887962341308594,0.4243775010108948,0.3543351292610168,qwen2.5-7b
R_control_preguard,22,0.8148,0.968153953552246,0.9711484313011168,0.9447328448295592,0.9881450533866882,0.4243775010108948,0.5260522961616516,qwen2.5-7b
R_control_preguard,23,0.8519,0.9661999344825744,0.9736366868019104,0.9477329850196838,0.9891300201416016,0.4243775010108948,0.0966853275895118,qwen2.5-7b
R_control_preguard,24,0.8889,0.9644758105278016,0.9734885692596436,0.9471166133880616,0.9895334839820862,0.4243775010108948,0.3094582259654999,qwen2.5-7b
R_control_preguard,25,0.9259,0.9652873277664183,0.9743475914001464,0.948319375514984,0.9898216128349304,0.4243775010108948,0.477620780467987,qwen2.5-7b
R_control_preguard,26,0.963,0.9654266834259032,0.9741402268409728,0.947786033153534,0.989628255367279,0.4243775010108948,0.4561153948307037,qwen2.5-7b
R_control_preguard,27,1.0,0.9671508073806764,0.9767469167709352,0.9530275464057922,0.9908902049064636,0.4243775010108948,0.4226724803447723,qwen2.5-7b
R_role_probe,0,0.0,0.944626266891892,0.884111253196931,0.8691906929016113,0.8999744057655334,,,qwen2.5-7b
R_role_probe,1,0.037,0.9832664695945946,0.9450127877237852,0.9333638548851012,0.9567101001739502,,,qwen2.5-7b
R_role_probe,2,0.0741,0.985325168918919,0.9384590792838876,0.9260697960853576,0.9504219889640808,,,qwen2.5-7b
R_role_probe,3,0.1111,0.9891258445945946,0.9221547314578004,0.9064485430717468,0.9373441338539124,,,qwen2.5-7b
R_role_probe,4,0.1481,0.994774070945946,0.9341432225063938,0.9202792048454284,0.9476791024208068,,,qwen2.5-7b
R_role_probe,5,0.1852,0.9943517736486488,0.9282289002557544,0.914484202861786,0.9410558342933656,,,qwen2.5-7b
R_role_probe,6,0.2222,0.998733108108108,0.947730179028133,0.93453848361969,0.9601408839225768,,,qwen2.5-7b
R_role_probe,7,0.2593,0.998680320945946,0.9418158567774936,0.9290753602981568,0.9539735317230223,,,qwen2.5-7b
R_role_probe,8,0.2963,0.9995777027027029,0.9502877237851662,0.9367629289627076,0.9622331261634828,,,qwen2.5-7b
R_role_probe,9,0.3333,0.9992609797297296,0.940537084398977,0.9267902970314026,0.954428732395172,,,qwen2.5-7b
R_role_probe,10,0.3704,0.9998416385135136,0.9512468030690536,0.9376598596572876,0.964244306087494,,,qwen2.5-7b
R_role_probe,11,0.4074,0.9994721283783784,0.9440537084398976,0.9308911561965942,0.9580029249191284,,,qwen2.5-7b
R_role_probe,12,0.4444,1.0,0.9592391304347826,0.9467194080352784,0.9715330600738524,,,qwen2.5-7b
R_role_probe,13,0.4815,0.9999472128378378,0.965153452685422,0.9526299238204956,0.9765725135803224,,,qwen2.5-7b
R_role_probe,14,0.5185,1.0,0.9624360613810742,0.9496071338653564,0.9746553301811218,,,qwen2.5-7b
R_role_probe,15,0.5556,1.0,0.9680306905370843,0.9556400775909424,0.9797065854072572,,,qwen2.5-7b
R_role_probe,16,0.5926,1.0,0.9597186700767264,0.9461308121681212,0.9725561141967772,,,qwen2.5-7b
R_role_probe,17,0.6296,0.9999472128378378,0.9605179028132992,0.9469943046569824,0.9728995561599731,,,qwen2.5-7b
R_role_probe,18,0.6667,1.0,0.9720268542199488,0.959555447101593,0.9837648868560792,,,qwen2.5-7b
R_role_probe,19,0.7037,1.0,0.9796994884910486,0.9692611694335938,0.9889481067657472,,,qwen2.5-7b
R_role_probe,20,0.7407,1.0,0.9744245524296676,0.9636586308479308,0.9843770861625672,,,qwen2.5-7b
R_role_probe,21,0.7778,1.0,0.9728260869565216,0.9614273309707642,0.9826395511627196,,,qwen2.5-7b
R_role_probe,22,0.8148,1.0,0.9627557544757032,0.951388657093048,0.9737262725830078,,,qwen2.5-7b
R_role_probe,23,0.8519,1.0,0.9624360613810742,0.9516274333000184,0.9732142686843872,,,qwen2.5-7b
R_role_probe,24,0.8889,1.0,0.9562020460358056,0.9452122449874878,0.9675734639167786,,,qwen2.5-7b
R_role_probe,25,0.9259,1.0,0.955722506393862,0.9445667266845704,0.966182827949524,,,qwen2.5-7b
R_role_probe,26,0.963,1.0,0.970108695652174,0.96038419008255,0.9784775972366332,,,qwen2.5-7b
R_role_probe,27,1.0,1.0,0.9584398976982096,0.9487237930297852,0.9681069254875184,,,qwen2.5-7b
