model,arm,position,layer,relative_depth,tag_contrast,register_contrast,cos_tag_register,tag_split_half,register_split_half,floor,distinct
qwen2.5-7b,generated,t_post_inst,27,1.0,system_vs_user,system_register_vs_tool_register,0.258510559797287,0.7473729848861694,0.8917248845100403,0.7473729848861694,True
qwen2.5-7b,generated,t_post_inst,27,1.0,system_vs_user,system_register_vs_user_register,0.1029943972826004,0.7473729848861694,0.8904348611831665,0.7473729848861694,True
qwen2.5-7b,generated,t_post_inst,27,1.0,system_vs_user,tool_register_vs_user_register,0.09700462967157364,0.7473729848861694,0.9590705633163452,0.7473729848861694,True
qwen2.5-7b,generated,t_post_inst,27,1.0,assistant_vs_user,system_register_vs_tool_register,0.2615013122558594,0.4066382050514221,0.8917248845100403,0.4066382050514221,True
qwen2.5-7b,generated,t_post_inst,27,1.0,assistant_vs_user,system_register_vs_user_register,0.006844107061624527,0.4066382050514221,0.8904348611831665,0.4066382050514221,True
qwen2.5-7b,generated,t_post_inst,27,1.0,assistant_vs_user,tool_register_vs_user_register,0.1632230430841446,0.4066382050514221,0.9590705633163452,0.4066382050514221,True
qwen2.5-7b,template,t_inst,0,0.0,tool_vs_user,system_register_vs_tool_register,0.03199981153011322,0.9416507482528687,0.9957937002182007,0.9416507482528687,True
qwen2.5-7b,template,t_inst,0,0.0,tool_vs_user,system_register_vs_user_register,0.18574504554271698,0.9416507482528687,0.9868160486221313,0.9416507482528687,True
qwen2.5-7b,template,t_inst,0,0.0,tool_vs_user,tool_register_vs_user_register,0.11099603772163391,0.9416507482528687,0.9954074025154114,0.9416507482528687,True
qwen2.5-7b,template,t_inst,0,0.0,system_vs_user,system_register_vs_tool_register,0.04177460819482803,0.1992756426334381,0.9957937002182007,0.1992756426334381,True
qwen2.5-7b,template,t_inst,0,0.0,system_vs_user,system_register_vs_user_register,0.12131032347679138,0.1992756426334381,0.9868160486221313,0.1992756426334381,True
qwen2.5-7b,template,t_inst,0,0.0,system_vs_user,tool_register_vs_user_register,0.014976144768297672,0.1992756426334381,0.9954074025154114,0.1992756426334381,True
qwen2.5-7b,template,t_inst,0,0.0,assistant_vs_user,system_register_vs_tool_register,0.06679219752550125,-0.6873935461044312,0.9957937002182007,-0.6873935461044312,False
qwen2.5-7b,template,t_inst,0,0.0,assistant_vs_user,system_register_vs_user_register,0.03944811224937439,-0.6873935461044312,0.9868160486221313,-0.6873935461044312,False
qwen2.5-7b,template,t_inst,0,0.0,assistant_vs_user,tool_register_vs_user_register,0.04395867884159088,-0.6873935461044312,0.9954074025154114,-0.6873935461044312,False
qwen2.5-7b,template,t_inst,1,0.037,tool_vs_user,system_register_vs_tool_register,0.0069041987881064415,0.8725407719612122,0.9963549375534058,0.8725407719612122,True
qwen2.5-7b,template,t_inst,1,0.037,tool_vs_user,system_register_vs_user_register,0.1425248086452484,0.8725407719612122,0.9811258316040039,0.8725407719612122,True
qwen2.5-7b,template,t_inst,1,0.037,tool_vs_user,tool_register_vs_user_register,0.03214322775602341,0.8725407719612122,0.9958251714706421,0.8725407719612122,True
qwen2.5-7b,template,t_inst,1,0.037,system_vs_user,system_register_vs_tool_register,0.0885477364063263,0.5334204435348511,0.9963549375534058,0.5334204435348511,True
qwen2.5-7b,template,t_inst,1,0.037,system_vs_user,system_register_vs_user_register,0.014133855700492859,0.5334204435348511,0.9811258316040039,0.5334204435348511,True
qwen2.5-7b,template,t_inst,1,0.037,system_vs_user,tool_register_vs_user_register,0.0911160558462143,0.5334204435348511,0.9958251714706421,0.5334204435348511,True
qwen2.5-7b,template,t_inst,1,0.037,assistant_vs_user,system_register_vs_tool_register,0.0022383923642337322,-0.7051364183425903,0.9963549375534058,-0.7051364183425903,False
qwen2.5-7b,template,t_inst,1,0.037,assistant_vs_user,system_register_vs_user_register,0.023784341290593147,-0.7051364183425903,0.9811258316040039,-0.7051364183425903,False
qwen2.5-7b,template,t_inst,1,0.037,assistant_vs_user,tool_register_vs_user_register,0.008705017156898975,-0.7051364183425903,0.9958251714706421,-0.7051364183425903,False
qwen2.5-7b,template,t_inst,2,0.0741,tool_vs_user,system_register_vs_tool_register,0.010531201958656311,0.8669230341911316,0.9956909418106079,0.8669230341911316,True
qwen2.5-7b,template,t_inst,2,0.0741,tool_vs_user,system_register_vs_user_register,0.10009041428565979,0.8669230341911316,0.9794260859489441,0.8669230341911316,True
qwen2.5-7b,template,t_inst,2,0.0741,tool_vs_user,tool_register_vs_user_register,0.03795112669467926,0.8669230341911316,0.9951754808425903,0.8669230341911316,True
qwen2.5-7b,template,t_inst,2,0.0741,system_vs_user,system_register_vs_tool_register,0.0069945696741342545,0.4858604967594147,0.9956909418106079,0.4858604967594147,True
qwen2.5-7b,template,t_inst,2,0.0741,system_vs_user,system_register_vs_user_register,0.04195588827133179,0.4858604967594147,0.9794260859489441,0.4858604967594147,True
qwen2.5-7b,template,t_inst,2,0.0741,system_vs_user,tool_register_vs_user_register,0.01847430318593979,0.4858604967594147,0.9951754808425903,0.4858604967594147,True
qwen2.5-7b,template,t_inst,2,0.0741,assistant_vs_user,system_register_vs_tool_register,0.04651271551847458,-0.6898545622825623,0.9956909418106079,-0.6898545622825623,False
qwen2.5-7b,template,t_inst,2,0.0741,assistant_vs_user,system_register_vs_user_register,0.05936223268508911,-0.6898545622825623,0.9794260859489441,-0.6898545622825623,False
qwen2.5-7b,template,t_inst,2,0.0741,assistant_vs_user,tool_register_vs_user_register,0.029962262138724327,-0.6898545622825623,0.9951754808425903,-0.6898545622825623,False
qwen2.5-7b,template,t_inst,3,0.1111,tool_vs_user,system_register_vs_tool_register,0.023410435765981674,0.8702007532119751,0.9952086210250854,0.8702007532119751,True
qwen2.5-7b,template,t_inst,3,0.1111,tool_vs_user,system_register_vs_user_register,0.07911171019077301,0.8702007532119751,0.9819406270980835,0.8702007532119751,True
qwen2.5-7b,template,t_inst,3,0.1111,tool_vs_user,tool_register_vs_user_register,0.003109353594481945,0.8702007532119751,0.9947651028633118,0.8702007532119751,True
qwen2.5-7b,template,t_inst,3,0.1111,system_vs_user,system_register_vs_tool_register,0.053594157099723816,0.5701929926872253,0.9952086210250854,0.5701929926872253,True
qwen2.5-7b,template,t_inst,3,0.1111,system_vs_user,system_register_vs_user_register,0.03142601624131203,0.5701929926872253,0.9819406270980835,0.5701929926872253,True
qwen2.5-7b,template,t_inst,3,0.1111,system_vs_user,tool_register_vs_user_register,0.042171478271484375,0.5701929926872253,0.9947651028633118,0.5701929926872253,True
qwen2.5-7b,template,t_inst,3,0.1111,assistant_vs_user,system_register_vs_tool_register,0.07268756628036499,-0.7016304135322571,0.9952086210250854,-0.7016304135322571,False
qwen2.5-7b,template,t_inst,3,0.1111,assistant_vs_user,system_register_vs_user_register,0.08893335610628128,-0.7016304135322571,0.9819406270980835,-0.7016304135322571,False
qwen2.5-7b,template,t_inst,3,0.1111,assistant_vs_user,tool_register_vs_user_register,0.04194571450352669,-0.7016304135322571,0.9947651028633118,-0.7016304135322571,False
qwen2.5-7b,template,t_inst,4,0.1481,tool_vs_user,system_register_vs_tool_register,0.0009545180946588516,0.8896133303642273,0.9953125715255737,0.8896133303642273,True
qwen2.5-7b,template,t_inst,4,0.1481,tool_vs_user,system_register_vs_user_register,0.08187241852283478,0.8896133303642273,0.9827829599380493,0.8896133303642273,True
qwen2.5-7b,template,t_inst,4,0.1481,tool_vs_user,tool_register_vs_user_register,0.031171999871730804,0.8896133303642273,0.9946388006210327,0.8896133303642273,True
qwen2.5-7b,template,t_inst,4,0.1481,system_vs_user,system_register_vs_tool_register,0.003559732111170888,0.6002565622329712,0.9953125715255737,0.6002565622329712,True
qwen2.5-7b,template,t_inst,4,0.1481,system_vs_user,system_register_vs_user_register,0.019639458507299423,0.6002565622329712,0.9827829599380493,0.6002565622329712,True
qwen2.5-7b,template,t_inst,4,0.1481,system_vs_user,tool_register_vs_user_register,0.004159683361649513,0.6002565622329712,0.9946388006210327,0.6002565622329712,True
qwen2.5-7b,template,t_inst,4,0.1481,assistant_vs_user,system_register_vs_tool_register,0.09543990343809128,-0.5531680583953857,0.9953125715255737,-0.5531680583953857,False
qwen2.5-7b,template,t_inst,4,0.1481,assistant_vs_user,system_register_vs_user_register,0.08137603849172592,-0.5531680583953857,0.9827829599380493,-0.5531680583953857,False
qwen2.5-7b,template,t_inst,4,0.1481,assistant_vs_user,tool_register_vs_user_register,0.06314068287611008,-0.5531680583953857,0.9946388006210327,-0.5531680583953857,False
qwen2.5-7b,template,t_inst,5,0.1852,tool_vs_user,system_register_vs_tool_register,0.035080958157777786,0.9055461883544922,0.9951934814453125,0.9055461883544922,True
qwen2.5-7b,template,t_inst,5,0.1852,tool_vs_user,system_register_vs_user_register,0.10016505420207977,0.9055461883544922,0.9816908836364746,0.9055461883544922,True
qwen2.5-7b,template,t_inst,5,0.1852,tool_vs_user,tool_register_vs_user_register,0.0044549982994794846,0.9055461883544922,0.9945761561393738,0.9055461883544922,True
qwen2.5-7b,template,t_inst,5,0.1852,system_vs_user,system_register_vs_tool_register,0.043741870671510696,0.7026234865188599,0.9951934814453125,0.7026234865188599,True
qwen2.5-7b,template,t_inst,5,0.1852,system_vs_user,system_register_vs_user_register,0.010624498128890991,0.7026234865188599,0.9816908836364746,0.7026234865188599,True
qwen2.5-7b,template,t_inst,5,0.1852,system_vs_user,tool_register_vs_user_register,0.0393000990152359,0.7026234865188599,0.9945761561393738,0.7026234865188599,True
qwen2.5-7b,template,t_inst,5,0.1852,assistant_vs_user,system_register_vs_tool_register,0.08437728881835938,-0.3721773624420166,0.9951934814453125,-0.3721773624420166,False
qwen2.5-7b,template,t_inst,5,0.1852,assistant_vs_user,system_register_vs_user_register,0.06046253442764282,-0.3721773624420166,0.9816908836364746,-0.3721773624420166,False
qwen2.5-7b,template,t_inst,5,0.1852,assistant_vs_user,tool_register_vs_user_register,0.06012028455734253,-0.3721773624420166,0.9945761561393738,-0.3721773624420166,False
qwen2.5-7b,template,t_inst,6,0.2222,tool_vs_user,system_register_vs_tool_register,0.03229743614792824,0.8845881223678589,0.9949508905410767,0.8845881223678589,True
qwen2.5-7b,template,t_inst,6,0.2222,tool_vs_user,system_register_vs_user_register,0.0999167263507843,0.8845881223678589,0.9812079668045044,0.8845881223678589,True
qwen2.5-7b,template,t_inst,6,0.2222,tool_vs_user,tool_register_vs_user_register,0.00785551592707634,0.8845881223678589,0.994407057762146,0.8845881223678589,True
qwen2.5-7b,template,t_inst,6,0.2222,system_vs_user,system_register_vs_tool_register,0.03867245092988014,0.6877536773681641,0.9949508905410767,0.6877536773681641,True
qwen2.5-7b,template,t_inst,6,0.2222,system_vs_user,system_register_vs_user_register,0.04401729255914688,0.6877536773681641,0.9812079668045044,0.6877536773681641,True
qwen2.5-7b,template,t_inst,6,0.2222,system_vs_user,tool_register_vs_user_register,0.05570763349533081,0.6877536773681641,0.994407057762146,0.6877536773681641,True
qwen2.5-7b,template,t_inst,6,0.2222,assistant_vs_user,system_register_vs_tool_register,0.03395945578813553,-0.07716631889343262,0.9949508905410767,-0.07716631889343262,False
qwen2.5-7b,template,t_inst,6,0.2222,assistant_vs_user,system_register_vs_user_register,0.03480491787195206,-0.07716631889343262,0.9812079668045044,-0.07716631889343262,False
qwen2.5-7b,template,t_inst,6,0.2222,assistant_vs_user,tool_register_vs_user_register,0.01969197951257229,-0.07716631889343262,0.994407057762146,-0.07716631889343262,False
qwen2.5-7b,template,t_inst,7,0.2593,tool_vs_user,system_register_vs_tool_register,0.07368823885917664,0.8750754594802856,0.9946738481521606,0.8750754594802856,True
qwen2.5-7b,template,t_inst,7,0.2593,tool_vs_user,system_register_vs_user_register,0.07245698571205139,0.8750754594802856,0.9812634587287903,0.8750754594802856,True
qwen2.5-7b,template,t_inst,7,0.2593,tool_vs_user,tool_register_vs_user_register,0.03805345296859741,0.8750754594802856,0.9944967031478882,0.8750754594802856,True
qwen2.5-7b,template,t_inst,7,0.2593,system_vs_user,system_register_vs_tool_register,0.0170420091599226,0.6279124021530151,0.9946738481521606,0.6279124021530151,True
qwen2.5-7b,template,t_inst,7,0.2593,system_vs_user,system_register_vs_user_register,0.033899493515491486,0.6279124021530151,0.9812634587287903,0.6279124021530151,True
qwen2.5-7b,template,t_inst,7,0.2593,system_vs_user,tool_register_vs_user_register,0.03166091442108154,0.6279124021530151,0.9944967031478882,0.6279124021530151,True
qwen2.5-7b,template,t_inst,7,0.2593,assistant_vs_user,system_register_vs_tool_register,0.06864557415246964,-0.004928617272526026,0.9946738481521606,-0.004928617272526026,False
qwen2.5-7b,template,t_inst,7,0.2593,assistant_vs_user,system_register_vs_user_register,0.010883376002311707,-0.004928617272526026,0.9812634587287903,-0.004928617272526026,False
qwen2.5-7b,template,t_inst,7,0.2593,assistant_vs_user,tool_register_vs_user_register,0.06099849194288254,-0.004928617272526026,0.9944967031478882,-0.004928617272526026,False
qwen2.5-7b,template,t_inst,8,0.2963,tool_vs_user,system_register_vs_tool_register,0.019823379814624786,0.8835926055908203,0.9938873052597046,0.8835926055908203,True
qwen2.5-7b,template,t_inst,8,0.2963,tool_vs_user,system_register_vs_user_register,0.048691317439079285,0.8835926055908203,0.9793561697006226,0.8835926055908203,True
qwen2.5-7b,template,t_inst,8,0.2963,tool_vs_user,tool_register_vs_user_register,0.004509104415774345,0.8835926055908203,0.994045615196228,0.8835926055908203,True
qwen2.5-7b,template,t_inst,8,0.2963,system_vs_user,system_register_vs_tool_register,0.04781937971711159,0.6492143273353577,0.9938873052597046,0.6492143273353577,True
qwen2.5-7b,template,t_inst,8,0.2963,system_vs_user,system_register_vs_user_register,0.08254300057888031,0.6492143273353577,0.9793561697006226,0.6492143273353577,True
qwen2.5-7b,template,t_inst,8,0.2963,system_vs_user,tool_register_vs_user_register,0.005990845151245594,0.6492143273353577,0.994045615196228,0.6492143273353577,True
qwen2.5-7b,template,t_inst,8,0.2963,assistant_vs_user,system_register_vs_tool_register,0.13040491938591003,0.04966894909739494,0.9938873052597046,0.04966894909739494,False
qwen2.5-7b,template,t_inst,8,0.2963,assistant_vs_user,system_register_vs_user_register,0.06101623922586441,0.04966894909739494,0.9793561697006226,0.04966894909739494,False
qwen2.5-7b,template,t_inst,8,0.2963,assistant_vs_user,tool_register_vs_user_register,0.0956106036901474,0.04966894909739494,0.994045615196228,0.04966894909739494,False
qwen2.5-7b,template,t_inst,9,0.3333,tool_vs_user,system_register_vs_tool_register,0.07348620891571045,0.8829929232597351,0.9942619204521179,0.8829929232597351,True
qwen2.5-7b,template,t_inst,9,0.3333,tool_vs_user,system_register_vs_user_register,0.007364882156252861,0.8829929232597351,0.978613018989563,0.8829929232597351,True
qwen2.5-7b,template,t_inst,9,0.3333,tool_vs_user,tool_register_vs_user_register,0.06618443876504898,0.8829929232597351,0.9942390322685242,0.8829929232597351,True
qwen2.5-7b,template,t_inst,9,0.3333,system_vs_user,system_register_vs_tool_register,0.023983832448720932,0.6535423398017883,0.9942619204521179,0.6535423398017883,True
qwen2.5-7b,template,t_inst,9,0.3333,system_vs_user,system_register_vs_user_register,0.09834320098161697,0.6535423398017883,0.978613018989563,0.6535423398017883,True
qwen2.5-7b,template,t_inst,9,0.3333,system_vs_user,tool_register_vs_user_register,0.02332495152950287,0.6535423398017883,0.9942390322685242,0.6535423398017883,True
qwen2.5-7b,template,t_inst,9,0.3333,assistant_vs_user,system_register_vs_tool_register,0.11835983395576477,-0.013721989467740059,0.9942619204521179,-0.013721989467740059,False
qwen2.5-7b,template,t_inst,9,0.3333,assistant_vs_user,system_register_vs_user_register,0.04768062010407448,-0.013721989467740059,0.978613018989563,-0.013721989467740059,False
qwen2.5-7b,template,t_inst,9,0.3333,assistant_vs_user,tool_register_vs_user_register,0.08982647955417633,-0.013721989467740059,0.9942390322685242,-0.013721989467740059,False
qwen2.5-7b,template,t_inst,10,0.3704,tool_vs_user,system_register_vs_tool_register,0.02919885143637657,0.8790723085403442,0.9938235282897949,0.8790723085403442,True
qwen2.5-7b,template,t_inst,10,0.3704,tool_vs_user,system_register_vs_user_register,0.03565100580453873,0.8790723085403442,0.97808438539505,0.8790723085403442,True
qwen2.5-7b,template,t_inst,10,0.3704,tool_vs_user,tool_register_vs_user_register,0.044464170932769775,0.8790723085403442,0.9942045211791992,0.8790723085403442,True
qwen2.5-7b,template,t_inst,10,0.3704,system_vs_user,system_register_vs_tool_register,0.06688705831766129,0.7091885805130005,0.9938235282897949,0.7091885805130005,True
qwen2.5-7b,template,t_inst,10,0.3704,system_vs_user,system_register_vs_user_register,0.10416413843631744,0.7091885805130005,0.97808438539505,0.7091885805130005,True
qwen2.5-7b,template,t_inst,10,0.3704,system_vs_user,tool_register_vs_user_register,0.012523890472948551,0.7091885805130005,0.9942045211791992,0.7091885805130005,True
qwen2.5-7b,template,t_inst,10,0.3704,assistant_vs_user,system_register_vs_tool_register,0.1720970869064331,0.28987783193588257,0.9938235282897949,0.28987783193588257,True
qwen2.5-7b,template,t_inst,10,0.3704,assistant_vs_user,system_register_vs_user_register,0.06691279262304306,0.28987783193588257,0.97808438539505,0.28987783193588257,True
qwen2.5-7b,template,t_inst,10,0.3704,assistant_vs_user,tool_register_vs_user_register,0.12889331579208374,0.28987783193588257,0.9942045211791992,0.28987783193588257,True
qwen2.5-7b,template,t_inst,11,0.4074,tool_vs_user,system_register_vs_tool_register,0.026683343574404716,0.8672288060188293,0.9941099882125854,0.8672288060188293,True
qwen2.5-7b,template,t_inst,11,0.4074,tool_vs_user,system_register_vs_user_register,0.05201612040400505,0.8672288060188293,0.9774379730224609,0.8672288060188293,True
qwen2.5-7b,template,t_inst,11,0.4074,tool_vs_user,tool_register_vs_user_register,0.0490436777472496,0.8672288060188293,0.9945589900016785,0.8672288060188293,True
qwen2.5-7b,template,t_inst,11,0.4074,system_vs_user,system_register_vs_tool_register,0.08796115964651108,0.7199426889419556,0.9941099882125854,0.7199426889419556,True
qwen2.5-7b,template,t_inst,11,0.4074,system_vs_user,system_register_vs_user_register,0.08881700038909912,0.7199426889419556,0.9774379730224609,0.7199426889419556,True
qwen2.5-7b,template,t_inst,11,0.4074,system_vs_user,tool_register_vs_user_register,0.04044020175933838,0.7199426889419556,0.9945589900016785,0.7199426889419556,True
qwen2.5-7b,template,t_inst,11,0.4074,assistant_vs_user,system_register_vs_tool_register,0.19008101522922516,0.30251365900039673,0.9941099882125854,0.30251365900039673,True
qwen2.5-7b,template,t_inst,11,0.4074,assistant_vs_user,system_register_vs_user_register,0.059995271265506744,0.30251365900039673,0.9774379730224609,0.30251365900039673,True
qwen2.5-7b,template,t_inst,11,0.4074,assistant_vs_user,tool_register_vs_user_register,0.1488400399684906,0.30251365900039673,0.9945589900016785,0.30251365900039673,True
qwen2.5-7b,template,t_inst,12,0.4444,tool_vs_user,system_register_vs_tool_register,0.0047637587413191795,0.874224841594696,0.9945602416992188,0.874224841594696,True
qwen2.5-7b,template,t_inst,12,0.4444,tool_vs_user,system_register_vs_user_register,0.039255693554878235,0.874224841594696,0.9760435819625854,0.874224841594696,True
qwen2.5-7b,template,t_inst,12,0.4444,tool_vs_user,tool_register_vs_user_register,0.012686772271990776,0.874224841594696,0.9949042201042175,0.874224841594696,True
qwen2.5-7b,template,t_inst,12,0.4444,system_vs_user,system_register_vs_tool_register,0.07152455300092697,0.7380096316337585,0.9945602416992188,0.7380096316337585,True
qwen2.5-7b,template,t_inst,12,0.4444,system_vs_user,system_register_vs_user_register,0.12534086406230927,0.7380096316337585,0.9760435819625854,0.7380096316337585,True
qwen2.5-7b,template,t_inst,12,0.4444,system_vs_user,tool_register_vs_user_register,0.012654502876102924,0.7380096316337585,0.9949042201042175,0.7380096316337585,True
qwen2.5-7b,template,t_inst,12,0.4444,assistant_vs_user,system_register_vs_tool_register,0.15920418500900269,0.5117049813270569,0.9945602416992188,0.5117049813270569,True
qwen2.5-7b,template,t_inst,12,0.4444,assistant_vs_user,system_register_vs_user_register,0.06206159666180611,0.5117049813270569,0.9760435819625854,0.5117049813270569,True
qwen2.5-7b,template,t_inst,12,0.4444,assistant_vs_user,tool_register_vs_user_register,0.12312699109315872,0.5117049813270569,0.9949042201042175,0.5117049813270569,True
qwen2.5-7b,template,t_inst,13,0.4815,tool_vs_user,system_register_vs_tool_register,0.08275558799505234,0.872961163520813,0.9944758415222168,0.872961163520813,True
qwen2.5-7b,template,t_inst,13,0.4815,tool_vs_user,system_register_vs_user_register,0.09640556573867798,0.872961163520813,0.977177619934082,0.872961163520813,True
qwen2.5-7b,template,t_inst,13,0.4815,tool_vs_user,tool_register_vs_user_register,0.035193655639886856,0.872961163520813,0.9944747686386108,0.872961163520813,True
qwen2.5-7b,template,t_inst,13,0.4815,system_vs_user,system_register_vs_tool_register,0.051772549748420715,0.755029559135437,0.9944758415222168,0.755029559135437,True
qwen2.5-7b,template,t_inst,13,0.4815,system_vs_user,system_register_vs_user_register,0.1377643197774887,0.755029559135437,0.977177619934082,0.755029559135437,True
qwen2.5-7b,template,t_inst,13,0.4815,system_vs_user,tool_register_vs_user_register,0.015018819831311703,0.755029559135437,0.9944747686386108,0.755029559135437,True
qwen2.5-7b,template,t_inst,13,0.4815,assistant_vs_user,system_register_vs_tool_register,0.2484811544418335,0.6693118810653687,0.9944758415222168,0.6693118810653687,True
qwen2.5-7b,template,t_inst,13,0.4815,assistant_vs_user,system_register_vs_user_register,0.13054178655147552,0.6693118810653687,0.977177619934082,0.6693118810653687,True
qwen2.5-7b,template,t_inst,13,0.4815,assistant_vs_user,tool_register_vs_user_register,0.1816667765378952,0.6693118810653687,0.9944747686386108,0.6693118810653687,True
qwen2.5-7b,template,t_inst,14,0.5185,tool_vs_user,system_register_vs_tool_register,0.019676437601447105,0.875846266746521,0.9943574666976929,0.875846266746521,True
qwen2.5-7b,template,t_inst,14,0.5185,tool_vs_user,system_register_vs_user_register,0.02631988190114498,0.875846266746521,0.9753097295761108,0.875846266746521,True
qwen2.5-7b,template,t_inst,14,0.5185,tool_vs_user,tool_register_vs_user_register,0.006915345788002014,0.875846266746521,0.9944217801094055,0.875846266746521,True
qwen2.5-7b,template,t_inst,14,0.5185,system_vs_user,system_register_vs_tool_register,0.03924469277262688,0.7594493627548218,0.9943574666976929,0.7594493627548218,True
qwen2.5-7b,template,t_inst,14,0.5185,system_vs_user,system_register_vs_user_register,0.15562346577644348,0.7594493627548218,0.9753097295761108,0.7594493627548218,True
qwen2.5-7b,template,t_inst,14,0.5185,system_vs_user,tool_register_vs_user_register,0.03327205032110214,0.7594493627548218,0.9944217801094055,0.7594493627548218,True
qwen2.5-7b,template,t_inst,14,0.5185,assistant_vs_user,system_register_vs_tool_register,0.12792891263961792,0.6131893396377563,0.9943574666976929,0.6131893396377563,True
qwen2.5-7b,template,t_inst,14,0.5185,assistant_vs_user,system_register_vs_user_register,0.046494223177433014,0.6131893396377563,0.9753097295761108,0.6131893396377563,True
qwen2.5-7b,template,t_inst,14,0.5185,assistant_vs_user,tool_register_vs_user_register,0.10183744877576828,0.6131893396377563,0.9944217801094055,0.6131893396377563,True
qwen2.5-7b,template,t_inst,15,0.5556,tool_vs_user,system_register_vs_tool_register,0.046439558267593384,0.8826457262039185,0.9942265748977661,0.8826457262039185,True
qwen2.5-7b,template,t_inst,15,0.5556,tool_vs_user,system_register_vs_user_register,0.046666208654642105,0.8826457262039185,0.9740368723869324,0.8826457262039185,True
qwen2.5-7b,template,t_inst,15,0.5556,tool_vs_user,tool_register_vs_user_register,0.023730918765068054,0.8826457262039185,0.994353175163269,0.8826457262039185,True
qwen2.5-7b,template,t_inst,15,0.5556,system_vs_user,system_register_vs_tool_register,0.02599364146590233,0.7930835485458374,0.9942265748977661,0.7930835485458374,True
qwen2.5-7b,template,t_inst,15,0.5556,system_vs_user,system_register_vs_user_register,0.16184908151626587,0.7930835485458374,0.9740368723869324,0.7930835485458374,True
qwen2.5-7b,template,t_inst,15,0.5556,system_vs_user,tool_register_vs_user_register,0.048885926604270935,0.7930835485458374,0.994353175163269,0.7930835485458374,True
qwen2.5-7b,template,t_inst,15,0.5556,assistant_vs_user,system_register_vs_tool_register,0.16620001196861267,0.7567645907402039,0.9942265748977661,0.7567645907402039,True
qwen2.5-7b,template,t_inst,15,0.5556,assistant_vs_user,system_register_vs_user_register,0.06305799633264542,0.7567645907402039,0.9740368723869324,0.7567645907402039,True
qwen2.5-7b,template,t_inst,15,0.5556,assistant_vs_user,tool_register_vs_user_register,0.13254372775554657,0.7567645907402039,0.994353175163269,0.7567645907402039,True
qwen2.5-7b,template,t_inst,16,0.5926,tool_vs_user,system_register_vs_tool_register,0.04638516530394554,0.8923755884170532,0.9940651655197144,0.8923755884170532,True
qwen2.5-7b,template,t_inst,16,0.5926,tool_vs_user,system_register_vs_user_register,0.04519440978765488,0.8923755884170532,0.9745739698410034,0.8923755884170532,True
qwen2.5-7b,template,t_inst,16,0.5926,tool_vs_user,tool_register_vs_user_register,0.023758474737405777,0.8923755884170532,0.994371771812439,0.8923755884170532,True
qwen2.5-7b,template,t_inst,16,0.5926,system_vs_user,system_register_vs_tool_register,0.009867988526821136,0.8134387731552124,0.9940651655197144,0.8134387731552124,True
qwen2.5-7b,template,t_inst,16,0.5926,system_vs_user,system_register_vs_user_register,0.16555576026439667,0.8134387731552124,0.9745739698410034,0.8134387731552124,True
qwen2.5-7b,template,t_inst,16,0.5926,system_vs_user,tool_register_vs_user_register,0.06628093123435974,0.8134387731552124,0.994371771812439,0.8134387731552124,True
qwen2.5-7b,template,t_inst,16,0.5926,assistant_vs_user,system_register_vs_tool_register,0.10238868743181229,0.770246684551239,0.9940651655197144,0.770246684551239,True
qwen2.5-7b,template,t_inst,16,0.5926,assistant_vs_user,system_register_vs_user_register,0.0013843388296663761,0.770246684551239,0.9745739698410034,0.770246684551239,True
qwen2.5-7b,template,t_inst,16,0.5926,assistant_vs_user,tool_register_vs_user_register,0.09871216863393784,0.770246684551239,0.994371771812439,0.770246684551239,True
qwen2.5-7b,template,t_inst,17,0.6296,tool_vs_user,system_register_vs_tool_register,0.05206501483917236,0.9066543579101562,0.99406898021698,0.9066543579101562,True
qwen2.5-7b,template,t_inst,17,0.6296,tool_vs_user,system_register_vs_user_register,0.022865908220410347,0.9066543579101562,0.9732413291931152,0.9066543579101562,True
qwen2.5-7b,template,t_inst,17,0.6296,tool_vs_user,tool_register_vs_user_register,0.04027910530567169,0.9066543579101562,0.99421626329422,0.9066543579101562,True
qwen2.5-7b,template,t_inst,17,0.6296,system_vs_user,system_register_vs_tool_register,0.037329960614442825,0.8196648359298706,0.99406898021698,0.8196648359298706,True
qwen2.5-7b,template,t_inst,17,0.6296,system_vs_user,system_register_vs_user_register,0.12685339152812958,0.8196648359298706,0.9732413291931152,0.8196648359298706,True
qwen2.5-7b,template,t_inst,17,0.6296,system_vs_user,tool_register_vs_user_register,0.020418908447027206,0.8196648359298706,0.99421626329422,0.8196648359298706,True
qwen2.5-7b,template,t_inst,17,0.6296,assistant_vs_user,system_register_vs_tool_register,0.09085079282522202,0.7837148308753967,0.99406898021698,0.7837148308753967,True
qwen2.5-7b,template,t_inst,17,0.6296,assistant_vs_user,system_register_vs_user_register,0.014524041675031185,0.7837148308753967,0.9732413291931152,0.7837148308753967,True
qwen2.5-7b,template,t_inst,17,0.6296,assistant_vs_user,tool_register_vs_user_register,0.08161039650440216,0.7837148308753967,0.99421626329422,0.7837148308753967,True
qwen2.5-7b,template,t_inst,18,0.6667,tool_vs_user,system_register_vs_tool_register,0.10558223724365234,0.9213787913322449,0.9940825700759888,0.9213787913322449,True
qwen2.5-7b,template,t_inst,18,0.6667,tool_vs_user,system_register_vs_user_register,0.0024697966873645782,0.9213787913322449,0.9711533784866333,0.9213787913322449,True
