concept_a,concept_b,layer,relative_depth,cosine,abs_cosine,null_p97_5,split_half_floor,beyond_null,position_a,position_b,same_position
R_control,R_harm_user,7,0.2593,-0.04390108585357666,0.04390108585357666,0.03177424147725105,0.8006145358085632,True,t_post_inst,t_inst,False
R_control,R_harm_user,8,0.2963,-0.03233674168586731,0.03233674168586731,0.03177424147725105,0.7835728526115417,True,t_post_inst,t_inst,False
R_control,R_harm_user,9,0.3333,-0.004094298928976059,0.004094298928976059,0.03177424147725105,0.733785092830658,False,t_post_inst,t_inst,False
R_control,R_harm_user,10,0.3704,-0.004169358406215906,0.004169358406215906,0.03177424147725105,0.7148844599723816,False,t_post_inst,t_inst,False
R_control,R_harm_user,11,0.4074,-0.03956193849444389,0.03956193849444389,0.03177424147725105,0.7332113981246948,True,t_post_inst,t_inst,False
R_control,R_harm_user,12,0.4444,0.0013865688815712929,0.0013865688815712929,0.03177424147725105,0.7586361169815063,False,t_post_inst,t_inst,False
R_control,R_harm_user,13,0.4815,0.10194806754589081,0.10194806754589081,0.03177424147725105,0.8520153760910034,True,t_post_inst,t_inst,False
R_control,R_harm_user,14,0.5185,0.14859238266944885,0.14859238266944885,0.03177424147725105,0.9103854298591614,True,t_post_inst,t_inst,False
R_control,R_harm_user,15,0.5556,0.18910816311836243,0.18910816311836243,0.03177424147725105,0.9330968856811525,True,t_post_inst,t_inst,False
R_control,R_harm_user,16,0.5926,0.21271035075187683,0.21271035075187683,0.03177424147725105,0.9486418962478638,True,t_post_inst,t_inst,False
R_control,R_harm_user,17,0.6296,0.18886695802211761,0.18886695802211761,0.03177424147725105,0.9633119702339172,True,t_post_inst,t_inst,False
R_control,R_harm_user,18,0.6667,0.18332967162132263,0.18332967162132263,0.03177424147725105,0.9726020693778992,True,t_post_inst,t_inst,False
R_control,R_harm_user,19,0.7037,0.14511540532112122,0.14511540532112122,0.03177424147725105,0.9743415713310242,True,t_post_inst,t_inst,False
R_control,R_harm_user,20,0.7407,0.10922332108020782,0.10922332108020782,0.03177424147725105,0.9742247462272644,True,t_post_inst,t_inst,False
R_control,R_harm_user,21,0.7778,0.08698918670415878,0.08698918670415878,0.03177424147725105,0.9745512008666992,True,t_post_inst,t_inst,False
R_control,R_harm_user,22,0.8148,0.13795311748981476,0.13795311748981476,0.03177424147725105,0.9723869562149048,True,t_post_inst,t_inst,False
R_control,R_harm_user,23,0.8519,0.14211168885231018,0.14211168885231018,0.03177424147725105,0.9680910110473632,True,t_post_inst,t_inst,False
R_control,R_harm_user,24,0.8889,0.16663360595703125,0.16663360595703125,0.03177424147725105,0.9682265520095824,True,t_post_inst,t_inst,False
